#{"t_start": 1786775888.2427084, "env_id": "None"}
r,l,t,cleared_count
3187.015192,720,26479.301131,2017
2033.582548,720,26505.744982,1175
2457.731976,720,26533.474936,1464
2408.067432,720,26563.214107,1386
1688.379143,720,26589.625329,1086
3303.922725,720,26620.299521,1858
2511.822643,720,26645.787547,1369
1551.801384,720,26671.291482,806
2535.571134,720,26697.29199,1471
3497.807234,720,26727.598737,2287
1703.699721,720,26754.874314,1089
2466.407716,720,26780.506531,1366
3280.373496,720,26810.090848,1863
1607.201594,720,26835.788772,1090
1157.748371,720,26861.402319,664
2873.763625,720,26891.022541,1694
1544.467748,720,26916.575296,808
2675.766037,720,26946.374473,1690
2078.979274,720,26972.218267,1152
3478.974807,720,27002.267955,2077
2593.220941,720,27032.768336,1708
2384.976167,720,27059.18301,1460
2398.845276,720,27087.572442,1383
2129.502569,720,27114.306125,1390
1536.424496,720,27139.448544,808
2072.136158,720,27165.106374,1175
3786.718021,720,27196.15991,2502
1464.340786,720,27221.974901,977
3926.121953,720,27252.240889,2504
2407.406362,720,27281.445641,1548
3152.523204,720,27312.807158,2040
3160.066418,720,27345.786368,1908
1607.414815,720,27373.634984,1010
2261.878373,720,27399.235796,1395
3993.20141,720,27428.129897,2502
3509.104637,720,27458.652325,2072
3853.617871,720,27489.427383,2496
1670.390689,720,27516.169734,1087
3138.033985,720,27546.382347,2006
2076.152431,720,27572.266155,1173
2967.961219,720,27602.122406,1811
1597.222238,720,27630.614829,1014
1681.172321,720,27656.691171,1091
3221.131932,720,27686.137386,2022
2432.211054,720,27713.25339,1474
2508.32335,720,27739.066342,1467
2052.344531,720,27764.85555,1172
3094.538065,720,27796.316787,2243
1595.77847,720,27825.313177,1016
2053.18232,720,27850.368179,1174
1541.880345,720,27875.270452,806
2456.20674,720,27902.492672,1463
2057.719134,720,27929.596099,1171
1444.439971,720,27956.234367,978
1535.299434,720,27982.248138,808
2808.803479,720,28014.348101,1901
2853.850445,720,28043.35222,1702
2194.194982,720,28076.084405,2037
3184.429334,720,28105.567404,1904
3245.685674,720,28136.207961,2018
2157.137103,720,28161.968934,1392
2321.972523,720,28196.608979,2039
3118.942897,720,28227.73744,2034
2127.216292,720,28253.941302,1151
2035.266085,720,28280.188692,1175
2045.080446,720,28306.035183,1174
2813.323455,720,28334.739099,1693
1549.348674,720,28360.473723,806
1549.179763,720,28385.050097,807
2127.381639,720,28410.89361,1149
1549.867678,720,28437.141961,806
3901.348909,720,28468.706482,2492
3321.1387,720,28501.506438,2277
1621.32144,720,28530.470854,1012
2415.962349,720,28556.929954,1473
3474.342514,720,28586.545048,2063
1230.147205,720,28611.748902,667
2891.515496,720,28640.953862,1695
2493.934312,720,28667.740931,1459
1234.728329,720,28692.954244,665
2449.398758,720,28720.047502,1471
2032.9198,720,28746.652434,1173
1642.175313,720,28775.102861,1016
2071.268443,720,28800.68956,1175
1252.397401,720,28827.354929,667
2344.231531,720,28857.894925,1713
2487.43042,720,28884.530722,1474
2425.725342,720,28916.064131,2052
1719.403516,720,28942.194414,1088
1226.25946,720,28969.794616,667
1554.778256,720,28994.830294,808
1712.380253,720,29021.010644,1088
2990.611864,720,29051.485999,1815
2947.901443,720,29081.842457,1819
1405.283934,720,29109.856468,972
3299.742455,720,29142.298676,1856
1718.835039,720,29168.843127,1087
1527.63947,720,29194.795781,806
1988.711606,720,29220.933071,1169
2007.054809,720,29246.971183,1173
1985.840328,720,29274.717771,1455
1343.354824,720,29299.665278,980
2207.537791,720,29326.448605,1436
3485.607964,720,29357.728005,2068
2261.173049,720,29385.900017,1464
1534.18131,720,29411.914398,806
1972.908483,720,29439.276977,1171
2428.530881,720,29467.758389,1464
1394.579892,720,29514.262308,1632
2487.592631,720,29554.189768,1560
1734.92881,720,29587.428333,1089
2013.126907,720,29617.850503,1392
3270.851494,720,29647.056496,1859
2066.876607,720,29674.149878,1392
1455.147348,720,29700.900133,983
1555.770528,720,29726.511966,807
1810.140415,720,29756.875883,1530
1771.759517,720,29781.989704,1087
2192.053864,720,29806.689983,1153
3036.099384,720,29836.687916,2055
1520.243525,720,29862.161009,805
2831.890378,720,29892.207961,2028
2489.934643,720,29922.521915,1557
3054.895338,720,29954.47086,1993
2045.411261,720,29979.18933,1167
1630.145672,720,30008.92371,1010
2226.410277,720,30040.143612,1393
2678.831804,720,30073.601806,1899
2520.219759,720,30099.992657,1471
2500.338917,720,30126.600977,1473
2455.50317,720,30155.30659,1552
3055.069604,720,30185.883733,2030
1526.432434,720,30211.192625,808
2040.306211,720,30236.437641,1172
2409.355163,720,30265.971512,1879
2128.873484,720,30291.144161,1148
2014.760756,720,30318.72559,1173
3616.27795,720,30351.73957,2482
2041.904398,720,30377.292725,1173
2418.212881,720,30404.112887,1469
2463.263559,720,30434.132734,1555
2485.450553,720,30461.260929,1462
1510.275115,720,30487.24273,978
1989.513359,720,30513.931976,1168
2530.613731,720,30540.126592,1371
3461.006022,720,30570.26982,2069
3023.662433,720,30601.1971,2013
2352.665315,720,30634.7797,1894
3007.63284,720,30666.917983,2275
2007.302171,720,30693.255555,1168
3277.765933,720,30722.067248,1860
2226.929151,720,30748.529876,1389
2490.819896,720,30775.985652,1464
1977.437185,720,30801.162778,1171
2255.637321,720,30827.418943,1390
2044.894161,720,30855.96151,1201
1733.423694,720,30883.231538,1090
2553.78739,720,30910.750582,1372
2316.785242,720,30942.268924,1389
2508.727779,720,30968.35843,1469
1535.686935,720,30992.656303,808
2583.058527,720,31022.621285,1693
3106.817783,720,31054.713942,2026
3361.671865,720,31085.515538,2067
3371.683496,720,31115.938074,2063
2828.067415,720,31146.865093,1695
2046.075118,720,31173.227729,1170
1711.53799,720,31199.053779,1089
2815.941934,720,31230.138643,1720
3335.109389,720,31260.192069,1856
795.080189,720,31297.229681,1466
2480.926516,720,31324.021389,1369
1987.278993,720,31350.63516,1173
2018.90115,720,31380.92452,1201
3559.401986,720,31411.081795,2070
3244.897235,720,31442.89819,2024
2561.452258,720,31473.717588,1560
1987.794592,720,31500.452374,1171
2520.342464,720,31527.117795,1371
2483.315043,720,31554.612394,1477
2240.069421,720,31581.939556,1391
2150.763041,720,31607.997439,1151
1976.438674,720,31635.062779,1178
3004.457398,720,31665.71863,1811
2672.45046,720,31694.502156,1692
2955.33007,720,31725.605143,1907
1994.724299,720,31751.805056,1172
2447.997243,720,31789.917364,2207
1230.287861,720,31817.292826,667
2371.511997,720,31847.941193,1385
1680.890881,720,31874.545774,1085
1697.987709,720,31901.639564,1083
3254.54262,720,31931.756912,2038
2467.293502,720,31958.585106,1469
2035.967398,720,31984.64676,1175
3207.273217,720,32015.549585,2027
3441.156223,720,32046.617917,2063
1513.395247,720,32073.234404,807
1222.832694,720,32096.691855,667
1997.764902,720,32113.384671,1173
1530.754478,720,32143.237549,808
1256.688641,720,32190.530888,667
2013.948129,720,32241.038777,1982
1507.391629,720,32285.95628,982
1739.165598,720,32331.9405,1086
3507.45557,720,32385.858873,2063
1256.336209,720,32432.052698,666
2231.40142,720,32477.667805,1385
2744.175999,720,32533.125673,1697
2372.000919,720,32579.837399,1463
2169.225345,720,32630.59494,1152
2805.61234,720,32686.141631,1703
2516.576836,720,32734.060837,1468
1734.041932,720,32779.883157,1092
2168.015428,720,32825.801044,1148
2511.619612,720,32873.994493,1466
1997.20527,720,32937.956064,1871
2485.798381,720,32988.5845,1386
1266.396096,720,33033.519693,668
2177.507577,720,33083.073401,1149
2669.006978,720,33136.822295,1696
2156.018568,720,33181.074968,1148
2362.850128,720,33232.79783,1559
1726.541868,720,33279.723229,1089
2448.713087,720,33328.612289,1465
3507.473343,720,33390.384927,2064
1986.868614,720,33440.645452,1174
2116.318954,720,33496.067636,1546
3479.633002,720,33551.634146,2066
1530.342092,720,33590.911063,809
2471.628488,720,33631.428044,1462
2496.160927,720,33673.983653,1468
2486.527404,720,33720.728386,1690
1538.452386,720,33762.412472,807
3393.741904,720,33817.412592,2069
3118.505305,720,33870.662001,1855
1948.71689,720,33930.640543,1256
2158.037681,720,33984.944739,1148
2891.320838,720,34044.163747,2030
2185.266565,720,34087.300316,1151
1521.334225,720,34132.056432,1089
2803.905634,720,34182.053756,2007
1583.263308,720,34228.404067,1388
2996.86969,720,34280.420567,1898
3051.676165,720,34331.117871,1900
2551.367755,720,34371.848305,1685
1493.608224,720,34411.336316,1196
2380.953412,720,34449.711971,1695
3356.291405,720,34490.999484,2076
2048.703046,720,34539.465927,1557
2894.091519,720,34584.18673,1801
3305.227554,720,34629.500133,2073
1753.92865,720,34667.118909,1087
1199.837778,720,34704.166158,666
1742.963195,720,34743.168192,1090
1964.198853,720,34782.012561,1171
2575.459815,720,34822.26734,1475
2343.562491,720,34860.8795,1469
2551.450595,720,34899.518417,1473
1184.54834,720,34936.781917,667
1533.821539,720,34980.601542,1007
1543.428865,720,35018.451967,806
2685.800629,720,35061.886893,1690
1212.062391,720,35099.979652,666
2199.145386,720,35141.353557,1464
2013.150087,720,35184.819791,1254
1760.459869,720,35223.166972,1089
2438.98336,720,35258.091835,1467
2421.600908,720,35293.803766,1465
2207.689586,720,35328.802842,1394
3911.873902,720,35371.469453,2494
3332.213842,720,35413.571992,2006
2049.161918,720,35448.845751,1172
2307.221952,720,35488.377637,1383
2493.783871,720,35525.411744,1370
3219.819508,720,35563.921203,1852
2056.031222,720,35602.473378,1255
1953.974531,720,35637.325804,1174
1490.785941,720,35675.426092,1004
2195.204932,720,35711.238073,1386
1884.425733,720,35752.717143,1548
3148.294758,720,35793.061456,1905
3125.344451,720,35833.421813,2004
2009.424964,720,35869.889093,1168
3272.951169,720,35909.77822,1860
2371.008519,720,35945.339071,1461
2539.728945,720,35984.922965,1907
2008.791375,720,36020.664556,1170
3314.533245,720,36059.61155,1857
2461.291596,720,36098.940355,1894
2264.687955,720,36140.328991,2004
2139.418726,720,36176.106296,1150
2794.766793,720,36216.173675,1698
2367.669158,720,36251.976321,1460
3120.65439,720,36293.557218,1895
1508.757425,720,36328.582712,805
2646.331692,720,36369.157613,1893
2956.135977,720,36408.32391,1809
2409.561081,720,36443.841376,1457
2557.896607,720,36484.938327,1564
2096.391691,720,36520.092315,1149
3206.863466,720,36560.358953,1906
3327.162523,720,36600.241203,2019
2840.972416,720,36643.309476,2018
2203.474747,720,36677.836618,1389
2509.273697,720,36712.725382,1470
1995.300185,720,36748.126107,1171
2350.498427,720,36786.676696,1548
3153.67828,720,36827.014267,1901
2009.497613,720,36865.009855,1203
1776.791198,720,36900.360402,1087
2865.546986,720,36940.39372,1697
1429.544238,720,36975.727978,976
3180.930696,720,37014.778074,1904
1416.148325,720,37049.664592,976
1752.798068,720,37083.502845,1088
2030.206652,720,37117.932181,1174
2496.715796,720,37154.261197,1469
3306.32746,720,37195.17714,1859
3331.212674,720,37236.022555,1861
2066.740678,720,37271.628856,1169
2570.996308,720,37310.490441,1557
3077.439927,720,37351.0917,2039
3218.670875,720,37392.193785,2005
1619.346139,720,37431.675462,1013
1733.964771,720,37466.42529,1090
1731.538853,720,37503.180786,1088
2006.563479,720,37539.176975,1172
2072.468946,720,37576.072233,1391
2097.326354,720,37611.264276,1396
3233.77111,720,37650.031333,1904
2485.059991,720,37685.682114,1463
1739.851783,720,37720.563599,1089
2166.868537,720,37753.382511,1153
1153.609055,720,37790.027766,1089
2077.343081,720,37824.443966,1173
2465.832244,720,37859.845908,1472
1905.53691,720,37896.492602,1378
1251.97262,720,37931.132266,666
2351.908043,720,37965.982328,1464
2177.392762,720,37999.484746,1152
3196.640258,720,38037.619034,1860
4037.16756,720,38079.649187,2502
2425.827051,720,38117.343833,1367
1253.774616,720,38154.066143,667
2143.724492,720,38188.299757,1148
2088.924553,720,38222.823879,1175
2831.338252,720,38262.707975,1691
2501.572265,720,38297.117018,1473
1249.295043,720,38330.806205,668
1312.210389,720,38366.055211,1071
2037.014445,720,38400.176893,1173
2519.777156,720,38436.085984,1474
2083.808393,720,38471.38499,1170
1851.308322,720,38510.467855,1199
2100.957514,720,38549.048578,1150
2019.264902,720,38591.868376,1169
2611.061589,720,38620.504241,1691
2396.838446,720,38647.402414,1386
2959.001546,720,38675.852929,1816
2123.530771,720,38700.13435,1151
2042.587562,720,38724.917773,1169
2182.95845,720,38749.239532,1394
3188.448347,720,38777.286691,1905
2868.019063,720,38805.30272,1695
1710.508925,720,38829.936644,1086
2453.576871,720,38854.086161,1463
2766.81385,720,38882.053199,1697
1708.833708,720,38906.972352,1089
2453.79991,720,38931.869537,1365
2773.119911,720,38960.258985,1700
3274.512329,720,38988.82073,2005
3020.793884,720,39017.512251,1811
3169.929202,720,39046.220394,2040
2004.804208,720,39073.025506,1197
2065.483379,720,39096.912569,1148
2160.877372,720,39122.404999,1390
2494.533263,720,39146.716596,1473
2980.041717,720,39174.504366,1812
1347.053852,720,39198.19032,808
2763.565846,720,39225.753902,1695
2822.927026,720,39254.711351,2009
2041.939658,720,39278.888222,1171
1697.832685,720,39303.132873,1084
2119.750528,720,39327.499512,1153
2391.589561,720,39351.537432,1361
1472.568565,720,39375.533323,980
2130.917613,720,39399.54055,1150
2802.754034,720,39427.122471,1708
2513.342359,720,39451.816984,1466
945.328768,720,39486.398435,1597
3525.046609,720,39514.537659,2065
1949.992014,720,39539.004754,1172
2007.460445,720,39563.378728,1173
2060.578307,720,39586.780619,1173
3411.923613,720,39614.406477,2017
3320.285666,720,39643.073405,2022
3360.6386,720,39670.839998,2025
2569.317562,720,39698.106912,1563
1984.952676,720,39722.181689,1173
2827.843889,720,39751.265249,1714
2257.692097,720,39776.3386,1392
1464.659617,720,39800.632882,980
2519.41908,720,39825.59587,1472
2271.040162,720,39849.675868,1393
2434.08395,720,39873.780925,1369
2132.593139,720,39898.091341,1150
3270.998697,720,39927.677982,2035
1278.051664,720,39952.574333,943
1732.241197,720,39977.179436,1086
3134.47154,720,40005.525068,2042
3244.589885,720,40033.363126,2028
2415.565347,720,40057.850547,1463
1719.241277,720,40082.509011,1093
2428.374049,720,40107.008897,1458
1690.776981,720,40132.267221,1089
2736.388305,720,40159.425901,1692
1700.501704,720,40184.259188,1089
1880.151832,720,40208.66978,1163
2758.997077,720,40237.37658,1902
3237.860887,720,40266.434745,2061
1461.765695,720,40290.826531,800
2121.628169,720,40314.585155,1150
2506.060582,720,40338.298946,1471
1725.237727,720,40362.760308,1087
2076.552196,720,40386.393861,1150
2461.306143,720,40413.525833,1550
1643.286213,720,40441.060361,1015
3199.294008,720,40469.627909,2034
3560.761333,720,40499.264263,2494
2065.765218,720,40523.287606,1148
3262.600631,720,40551.527148,2007
1188.135297,720,40574.559544,664
2473.21056,720,40598.615755,1471
1447.115305,720,40622.211652,809
2506.723144,720,40646.878714,1473
1192.560195,720,40670.478489,667
2285.70045,720,40695.396559,1370
2129.95282,720,40719.161827,1150
3016.201647,720,40748.337151,2036
2338.712279,720,40773.093757,1368
1908.702757,720,40798.408552,1171
2296.117453,720,40823.931373,1369
1850.483521,720,40849.620753,1166
1400.712339,720,40872.77961,809
3179.759132,720,40901.846292,2036
3190.210873,720,40930.225096,1904
2432.614744,720,40956.945783,1385
2139.388136,720,40980.698878,1150
2492.23139,720,41006.002043,1471
1509.008907,720,41030.55493,982
2529.713329,720,41058.730467,1563
2023.42891,720,41085.350643,1200
1762.884166,720,41109.200052,1092
1747.175339,720,41134.464084,1089
3280.314354,720,41161.413869,1854
2817.20583,720,41188.080888,1697
1871.054012,720,41213.420778,1168
1460.916653,720,41239.164548,977
2535.637238,720,41263.995703,1467
1974.078202,720,41287.83578,1170
2048.055632,720,41314.582159,1249
3327.300364,720,41341.428277,1859
2375.485198,720,41368.781568,1386
1907.232722,720,41393.574201,1164
1884.456908,720,41418.208267,1166
2259.755611,720,41442.882404,1356
2469.146291,720,41467.588181,1466
1964.81509,720,41491.373187,1166
2944.517419,720,41520.282145,1816
2258.789377,720,41544.890979,1357
3152.328853,720,41572.493068,2005
3103.724137,720,41600.082582,1903
1827.839968,720,41624.927733,1163
1908.727697,720,41649.033693,1170
2504.779059,720,41673.766726,1475
2231.077931,720,41702.706631,1703
1466.316463,720,41728.618896,806
1456.343783,720,41755.417686,977
2151.886034,720,41779.284332,1153
2182.671152,720,41806.641507,1537
2079.089936,720,41833.708083,1255
3529.89423,720,41862.967114,2289
2416.416974,720,41890.775983,1558
2492.474159,720,41915.784331,1467
3036.124562,720,41944.750967,2031
2473.601348,720,41970.063053,1472
3282.66756,720,41998.185082,2066
2306.836634,720,42025.903943,1550
1711.385251,720,42050.803143,1087
2417.475521,720,42077.811976,1548
1610.345405,720,42104.531059,1016
1239.075691,720,42127.335082,665
2244.717191,720,42151.752556,1394
3554.960653,720,42180.944641,2276
2325.911055,720,42208.74854,1382
3498.382055,720,42236.47408,2072
2298.29017,720,42261.514181,1395
2222.774541,720,42285.886432,1389
2625.384172,720,42314.225429,1709
1910.731837,720,42339.941334,1169
2153.964166,720,42363.771211,1357
3331.090144,720,42392.242205,2020
1782.539982,720,42416.624154,1092
2293.776775,720,42441.392229,1370
1987.439177,720,42465.647212,1171
2225.655169,720,42490.601002,1371
1162.128635,720,42514.655728,808
2087.372937,720,42542.353447,1257
3147.478074,720,42569.714638,1906
2795.94161,720,42598.464016,1690
2103.25007,720,42625.207617,1259
3671.900883,720,42654.01296,2284
2148.727458,720,42678.271444,1149
2127.981101,720,42703.054881,1146
2469.152194,720,42727.271676,1467
3010.367228,720,42755.005544,1817
2151.866731,720,42778.941687,1151
3315.893139,720,42806.855124,2024
2757.292356,720,42835.021931,1713
1504.870311,720,42859.027611,979
3197.051788,720,42887.20921,2036
2422.366136,720,42911.946246,1466
2078.597337,720,42940.140261,1202
2029.314486,720,42964.106142,1173
4084.853658,720,42992.148405,2502
2108.14302,720,43016.444576,1173
2015.302972,720,43043.921873,1204
2524.670697,720,43068.25634,1477
2072.844681,720,43092.256851,1173
2046.185327,720,43116.469501,1170
1273.747393,720,43140.449807,668
1623.804698,720,43167.736355,1012
2476.758749,720,43191.84057,1469
2089.905705,720,43216.541985,1150
1236.998865,720,43241.189157,807
2289.466395,720,43269.291323,1547
2137.347354,720,43296.512373,1260
1626.06603,720,43320.972157,1083
1255.415129,720,43344.74153,666
2277.148551,720,43369.357801,1367
2030.397144,720,43393.310538,1173
1697.464246,720,43417.774816,1089
2806.133733,720,43450.108823,1901
3280.996366,720,43477.85723,2028
2332.228151,720,43501.71542,1367
2450.573682,720,43525.861906,1468
2027.762821,720,43552.088522,1203
2949.548247,720,43578.568892,1808
2452.356484,720,43601.954852,1466
1707.721668,720,43625.10974,1087
2017.396044,720,43648.408724,1174
1557.977605,720,43673.209448,1009
1997.528836,720,43696.393188,1171
2391.740622,720,43722.447475,1541
2171.8141,720,43749.621021,1545
2232.871477,720,43777.03006,1546
3050.533229,720,43804.413442,2037
2177.310817,720,43827.844877,1153
3602.25443,720,43855.696101,2282
2249.905102,720,43879.215852,1391
1245.197238,720,43902.30235,809
3227.192772,720,43929.677541,2005
1991.286626,720,43953.014282,1171
1735.282877,720,43976.344188,1087
1300.094553,720,44012.246897,807
2490.757608,720,44029.922656,1556
1758.377021,720,44043.903873,1088
2703.008662,720,44061.23843,1712
3150.735689,720,44079.167016,1901
