#{"t_start": 1786073861.771441, "env_id": "None"}
r,l,t
-0.2,144,1920.146763
-0.4,144,1920.908393
-0.2,144,1921.685233
-0.2,144,1922.440935
-0.2,144,1923.161049
-0.2,144,1923.938701
-0.6,144,1924.724177
-0.2,144,1925.35924
-0.4,144,1926.144208
-0.6,144,1926.946879
-0.2,144,1927.720004
-0.4,144,1928.367946
-0.2,144,1929.175149
-0.4,144,1929.969524
-0.6,144,1930.668395
-0.2,144,1931.342939
-0.2,144,1932.10339
-0.2,144,1932.871754
-0.2,144,1933.506858
-0.6,144,1934.299516
-0.4,144,1935.077837
-0.6,144,1935.768899
-0.8,144,1936.426108
-0.2,144,1937.208474
-0.2,144,1937.982667
-0.2,144,1938.604925
-0.8,144,1939.3826
-0.2,144,1940.171701
-0.6,144,1940.948271
-0.2,144,1941.598095
-0.2,144,1942.384963
-0.6,144,1943.16839
-0.8,144,1943.782989
-0.2,144,1944.577109
-1.0,144,1945.364762
-0.2,144,1946.154151
-1.0,144,1946.768629
-0.8,144,1947.530992
-0.6,144,1948.307922
-0.6,144,1949.020417
-0.2,144,1949.684991
-0.2,144,1950.428927
-0.2,144,1951.204316
-0.2,144,1951.825167
-0.2,144,1952.608344
-0.2,144,1953.3805
-0.6,144,1954.081645
-0.2,144,1954.722017
-0.2,144,1955.509947
-0.2,144,1956.303676
-0.4,144,1956.912837
-0.2,144,1957.683299
-0.2,144,1958.479921
-0.6,144,1959.250123
-0.6,144,1959.953726
-0.2,144,1960.739379
-0.2,144,1961.48215
-0.2,144,1962.089546
-0.6,144,1962.8468
-1.0,144,1963.597692
-0.2,144,1964.364262
-0.6,144,1964.969055
-0.2,144,1965.742017
-0.4,144,1966.52745
-0.6,144,1967.179037
-0.2,144,1967.837743
-0.2,144,1968.60816
-0.2,144,1969.385569
-0.2,144,1970.022156
-0.2,144,1970.79466
-0.6,144,1971.568828
-0.4,144,1972.289796
-1.0,144,1972.934489
-0.2,144,1973.722097
-0.6,144,1974.510816
-0.6,144,1975.166355
-0.6,144,1975.939515
-0.2,144,1976.712992
-0.2,144,1977.455444
-0.6,144,1978.101391
-0.6,144,1978.854421
-0.2,144,1979.745574
-0.2,144,1980.358143
-0.6,144,1981.115929
-0.2,144,1981.874079
-0.6,144,1982.634766
-0.2,144,1983.253682
-0.2,144,1984.036071
-0.2,144,1984.823091
-0.6,144,1985.486937
-0.4,144,1986.137521
-0.2,144,1986.945767
-0.6,144,1987.738495
-0.2,144,1988.392759
-0.6,144,1989.177415
-0.2,144,1989.968575
-0.2,144,1990.676983
-0.2,144,1991.30645
-0.2,144,1992.06934
-0.2,144,1992.83067
-0.8,144,1993.438333
-0.2,144,1994.195394
-0.8,144,1994.963879
-0.2,144,1995.702339
-0.2,144,1996.313925
-0.6,144,1997.073766
-1.0,144,1997.842359
-0.2,144,1998.469031
-0.2,144,1999.264111
-0.2,144,2000.063137
-0.6,144,2000.842619
-0.2,144,2001.471208
-0.2,144,2002.258768
-0.2,144,2003.059368
-0.2,144,2003.760704
-0.6,144,2004.443771
-0.2,144,2005.213214
-0.2,144,2005.970955
-0.4,144,2006.606224
-0.6,144,2007.380375
-0.2,144,2008.145463
-0.2,144,2008.856871
-0.2,144,2009.484781
-0.8,144,2010.253463
-0.2,144,2011.024773
-0.2,144,2011.637885
-0.2,144,2012.413309
-0.2,144,2013.198198
-0.2,144,2013.979043
-0.6,144,2014.628752
-0.4,144,2015.411173
-0.2,144,2016.177786
-0.8,144,2016.822252
-0.6,144,2017.622808
-0.2,144,2018.424236
-0.4,144,2019.238338
-0.2,144,2019.853768
-0.6,144,2020.599248
-0.2,144,2021.355021
-0.2,144,2022.026874
-0.2,144,2022.680794
-0.6,144,2023.445138
-0.2,144,2024.21527
-0.6,144,2024.828056
-0.6,144,2025.591403
-0.2,144,2026.359493
-0.2,144,2027.07479
-0.4,144,2027.714501
-0.4,144,2028.510945
-0.6,144,2029.308663
-0.2,144,2029.94951
-0.2,144,2030.73082
-1.2,144,2031.496106
-0.4,144,2032.265022
-0.2,144,2032.906284
-0.6,144,2033.698388
-0.2,144,2034.463915
-0.2,144,2035.082629
-1.0,144,2035.846868
-0.6,144,2036.619694
-0.2,144,2037.383529
-0.2,144,2038.001179
-0.4,144,2038.768423
-0.6,144,2039.529241
-0.2,144,2040.197412
-0.6,144,2040.856185
-0.8,144,2041.614947
-0.2,144,2042.394808
-1.8,144,2043.027592
-0.2,144,2043.811495
-1.0,144,2044.574411
-0.8,144,2045.277945
-0.2,144,2045.933612
-0.4,144,2046.738016
-0.2,144,2047.575661
-0.2,144,2048.219171
-0.8,144,2048.988692
-1.0,144,2049.745143
-0.4,144,2050.49028
-0.2,144,2051.116846
-0.6,144,2051.875903
-0.2,144,2052.644541
-0.2,144,2053.268776
-0.2,144,2054.024457
-1.4,144,2054.789694
-0.8,144,2055.548617
-0.2,144,2056.184232
-0.4,144,2056.962257
-0.4,144,2057.759281
-0.6,144,2058.437698
-0.4,144,2059.103233
-0.6,144,2059.865177
-0.2,144,2060.654622
-0.4,144,2061.317026
-0.2,144,2062.112225
-0.2,144,2062.968364
-0.2,144,2063.672237
-0.2,144,2064.301105
-0.2,144,2065.073968
-0.4,144,2065.8425
-0.6,144,2066.470976
-0.6,144,2067.241695
-1.2,144,2067.994109
-1.0,144,2068.759504
-0.2,144,2069.39709
-0.2,144,2070.169543
-0.4,144,2070.952243
-0.6,144,2071.580017
-0.6,144,2072.396906
-0.2,144,2073.178473
-0.2,144,2073.967781
-0.2,144,2074.599655
-1.0,144,2075.369603
-0.2,144,2076.172368
-0.6,144,2076.87532
-0.2,144,2077.56287
-0.8,144,2078.318981
-0.2,144,2079.069797
-1.0,144,2079.675648
-0.2,144,2080.434857
-0.2,144,2081.209727
-0.2,144,2081.910705
-0.6,144,2082.528993
-0.2,144,2083.296345
-0.2,144,2084.062006
-0.4,144,2084.671942
-0.2,144,2085.445522
-0.2,144,2086.231499
-0.2,144,2086.993738
-0.2,144,2087.632042
-0.4,144,2088.411798
-0.2,144,2089.193702
-0.4,144,2089.817599
-0.2,144,2090.622462
-0.2,144,2091.401398
-0.2,144,2092.182408
-0.2,144,2092.786795
-0.2,144,2093.548775
-0.2,144,2094.318406
-0.2,144,2094.978456
-0.2,144,2095.631498
-0.4,144,2096.393646
-0.2,144,2097.155998
-0.6,144,2097.768496
-0.2,144,2098.811137
-0.6,144,2099.871291
-0.2,144,2100.786334
-0.6,144,2101.975572
-0.4,144,2102.972055
-0.2,144,2104.000755
-0.2,144,2104.659156
-0.2,144,2105.555227
-0.2,144,2106.60194
-0.2,144,2107.605541
-0.2,144,2108.346275
-1.0,144,2109.324544
-0.2,144,2110.252048
-0.8,144,2110.954047
-0.6,144,2111.845495
-0.2,144,2112.756778
-0.2,144,2113.645462
-0.4,144,2114.430508
-0.2,144,2115.31264
-0.2,144,2116.22267
-0.2,144,2117.085351
-0.6,144,2117.886209
-0.2,144,2118.754558
-0.2,144,2119.640872
-0.6,144,2120.600079
-0.2,144,2121.912396
-0.2,144,2123.957878
-0.6,144,2125.546808
-0.2,144,2127.068144
-0.8,144,2128.126328
-0.2,144,2129.4471
-0.6,144,2131.104379
-0.2,144,2133.148329
-0.2,144,2134.863851
-0.2,144,2137.273249
-0.6,144,2138.873481
-0.2,144,2139.841953
-0.4,144,2141.570461
-0.6,144,2143.241044
-0.8,144,2144.089616
-0.4,144,2145.621778
-0.2,144,2146.62354
-0.2,144,2147.311055
-0.6,144,2149.022399
-0.2,144,2149.962223
-0.6,144,2150.896409
-0.4,144,2151.688951
-0.6,144,2152.994309
-0.2,144,2154.980732
-0.6,144,2156.10774
-0.2,144,2157.838534
-0.2,144,2159.648479
-0.2,144,2160.791157
-0.2,144,2161.726795
-0.2,144,2162.984283
-0.2,144,2163.906623
-0.6,144,2164.595985
-0.2,144,2165.889379
-0.2,144,2166.97555
-0.2,144,2168.333132
-0.2,144,2170.209838
-0.2,144,2172.012908
-0.2,144,2173.311613
-0.2,144,2174.402217
-0.6,144,2175.413801
-0.2,144,2176.394652
-0.6,144,2177.2875
-0.6,144,2177.973183
-0.2,144,2178.820048
-0.6,144,2179.832102
-0.6,144,2180.690337
-0.2,144,2181.908081
-0.2,144,2183.264555
-0.2,144,2184.070868
-0.2,144,2184.908311
-0.8,144,2185.771679
-0.6,144,2186.679419
-0.2,144,2187.523233
-0.2,144,2188.259299
-0.2,144,2189.664029
-0.2,144,2190.489009
-0.4,144,2191.090912
-0.4,144,2192.22745
-0.6,144,2193.546504
-0.2,144,2194.513791
-0.6,144,2195.196049
-0.6,144,2196.039259
-0.4,144,2196.933448
-0.2,144,2197.601994
-1.0,144,2198.479262
-0.2,144,2199.274857
-0.2,144,2200.11139
-0.4,144,2200.780216
-0.6,144,2201.564963
-0.2,144,2202.323833
-0.2,144,2203.064495
-0.6,144,2203.785779
-0.2,144,2204.64122
-0.4,144,2205.399639
-0.2,144,2206.038232
-0.6,144,2206.833146
-0.2,144,2207.600263
-0.8,144,2208.286493
-0.2,144,2208.963012
-0.2,144,2209.755167
-0.2,144,2210.545552
-0.2,144,2211.188805
-0.6,144,2212.005489
-0.2,144,2212.959798
-0.2,144,2213.854491
-0.6,144,2214.665605
-0.6,144,2215.572678
-0.2,144,2216.429057
-0.8,144,2217.138148
-0.2,144,2218.162338
-0.6,144,2219.059065
-0.4,144,2219.85218
-0.2,144,2220.57236
-0.2,144,2221.67961
-0.2,144,2222.627791
-0.2,144,2223.357482
-0.2,144,2224.14724
-0.6,144,2225.112752
-0.2,144,2225.959902
-0.2,144,2227.024551
-0.2,144,2228.418662
-0.6,144,2229.408624
-0.2,144,2230.112595
-0.8,144,2230.974664
-0.8,144,2232.202322
-1.0,144,2233.012598
-0.6,144,2233.715179
-0.2,144,2234.767673
-0.6,144,2235.695859
-0.6,144,2236.616804
-0.2,144,2237.345223
-0.4,144,2238.290509
-0.2,144,2239.10577
-1.0,144,2239.738038
-0.2,144,2240.671425
-0.2,144,2241.548794
-0.2,144,2242.401234
-1.0,144,2243.048759
-0.2,144,2243.834132
-0.2,144,2244.623131
-0.6,144,2245.284971
-0.6,144,2245.952815
-0.2,144,2246.711581
-0.2,144,2247.485106
-0.4,144,2248.118732
-0.2,144,2248.97367
-0.2,144,2249.856041
-0.2,144,2250.545651
-0.6,144,2251.199958
-0.2,144,2252.128476
-0.2,144,2252.963152
-0.2,144,2253.828419
-0.4,144,2254.70895
-0.6,144,2255.686692
-0.2,144,2256.391755
-0.4,144,2257.029073
-0.2,144,2257.806653
-0.2,144,2258.630032
-0.2,144,2259.268719
-0.2,144,2260.309424
-1.0,144,2261.109583
-0.6,144,2261.907748
-0.2,144,2262.553556
-0.6,144,2263.508419
-0.2,144,2264.584802
-0.2,144,2265.294534
-0.2,144,2266.051089
-0.6,144,2266.89089
-0.2,144,2267.663642
-0.2,144,2268.409375
-0.8,144,2269.185839
-0.2,144,2269.975342
-0.2,144,2270.666351
-0.2,144,2271.319826
-0.2,144,2272.13861
-0.2,144,2272.894599
-0.8,144,2273.524585
-0.2,144,2274.319645
-0.2,144,2275.115487
-0.2,144,2275.872709
-0.2,144,2276.523784
-0.2,144,2277.40537
-0.8,144,2278.18624
-0.2,144,2278.809569
-0.2,144,2279.972245
-0.6,144,2280.754372
-0.2,144,2281.821166
-0.2,144,2282.509543
-0.6,144,2283.296063
-0.4,144,2284.571924
-0.2,144,2285.362689
-0.4,144,2286.604639
-0.4,144,2287.410834
-0.2,144,2288.192488
-0.6,144,2288.852997
-0.4,144,2289.808072
-0.2,144,2290.642096
-0.2,144,2291.406758
-0.6,144,2292.102563
-0.2,144,2293.179825
-0.8,144,2293.971124
-0.2,144,2294.642377
-0.2,144,2295.453802
-1.0,144,2296.344568
-0.4,144,2297.220429
-0.6,144,2298.015587
-0.2,144,2298.928699
-1.4,144,2299.821255
-0.8,144,2300.457156
-0.6,144,2301.368445
-0.4,144,2302.154963
-0.6,144,2302.955283
-0.2,144,2303.704319
-0.2,144,2304.572844
-0.2,144,2305.420138
-0.2,144,2306.109168
-0.2,144,2306.826557
-0.6,144,2307.955044
-0.2,144,2308.731387
-0.6,144,2309.376949
-0.2,144,2310.234062
-0.2,144,2311.17703
-0.2,144,2311.910838
-0.6,144,2312.609518
-0.2,144,2313.421423
-0.2,144,2314.229522
-0.6,144,2314.855695
-0.2,144,2315.729171
-0.8,144,2316.499547
-0.6,144,2317.253955
-0.2,144,2317.861569
-0.2,144,2318.597478
-0.2,144,2319.382056
-0.6,144,2320.082652
-0.2,144,2320.874495
-0.2,144,2321.624609
-0.2,144,2322.374217
-0.2,144,2322.998784
-0.6,144,2323.806986
-0.8,144,2324.713652
-1.0,144,2325.441633
-0.2,144,2326.383742
-0.4,144,2327.147675
-0.6,144,2327.949032
-0.6,144,2328.585405
-0.2,144,2329.366832
-0.2,144,2330.140478
-0.2,144,2330.887844
-0.2,144,2331.625988
-0.6,144,2332.359847
-0.2,144,2333.109437
-0.2,144,2333.704362
-0.6,144,2334.463268
-0.2,144,2335.282814
-0.6,144,2336.026545
-0.2,144,2336.655783
-0.4,144,2337.400672
-0.6,144,2338.171429
-0.2,144,2338.793914
-0.2,144,2339.627328
-0.4,144,2340.419246
-0.4,144,2341.196387
-0.2,144,2341.83253
-0.2,144,2342.629703
-0.4,144,2343.429822
-0.8,144,2344.110412
-0.2,144,2344.788532
-0.6,144,2345.561376
-0.2,144,2346.357579
-0.2,144,2346.983375
-0.2,144,2347.805761
-0.2,144,2348.633529
-0.4,144,2349.310407
-0.4,144,2349.957685
-0.6,144,2350.731745
-0.6,144,2351.520058
-0.2,144,2352.140543
-0.2,144,2352.936506
-0.6,144,2353.719261
-0.2,144,2354.496168
-0.2,144,2355.156155
-0.6,144,2355.953849
-0.6,144,2356.753048
-1.0,144,2357.387912
-0.2,144,2358.202554
-0.2,144,2359.181044
-0.2,144,2359.95312
-0.6,144,2360.556362
-0.2,144,2361.38566
-0.2,144,2362.184545
-0.2,144,2362.844634
-0.2,144,2363.508391
-0.2,144,2364.249346
-0.2,144,2365.012033
-0.2,144,2365.629333
-0.2,144,2366.406559
-0.2,144,2367.277479
-0.2,144,2367.96949
-0.4,144,2368.613789
-0.2,144,2369.431144
-0.2,144,2370.229586
-0.2,144,2370.857687
-0.6,144,2371.630093
-0.6,144,2372.448857
-0.2,144,2373.232708
-0.2,144,2373.878677
-0.2,144,2374.677559
-0.2,144,2375.46218
-0.2,144,2376.077083
-0.2,144,2376.849895
-0.2,144,2377.682464
-0.2,144,2378.432666
-0.2,144,2379.051885
-0.2,144,2379.820273
-0.2,144,2380.627952
-0.2,144,2381.269617
-0.2,144,2381.921634
-0.6,144,2382.715971
-0.2,144,2383.488509
-0.6,144,2384.152611
-0.2,144,2384.940797
-0.6,144,2386.070434
-0.2,144,2386.814271
-0.2,144,2387.510396
-0.2,144,2388.365984
-0.2,144,2389.180187
-0.4,144,2389.795983
-0.2,144,2390.564822
-0.6,144,2391.320791
-0.2,144,2392.077035
-0.2,144,2392.731842
-0.4,144,2393.514816
-0.6,144,2394.315123
-0.6,144,2394.926666
-0.2,144,2395.69982
-0.2,144,2396.489078
-0.4,144,2397.255061
-0.6,144,2397.907391
-0.2,144,2398.700687
-0.2,144,2399.50739
-0.2,144,2400.198613
-0.6,144,2400.879172
-0.6,144,2401.654226
-0.2,144,2402.448607
-0.6,144,2403.117015
-0.8,144,2403.900136
-0.2,144,2404.699798
-0.6,144,2405.388254
-0.2,144,2406.041118
-0.4,144,2406.823026
-0.6,144,2407.598318
-1.2,144,2408.237096
-0.2,144,2409.006297
-0.2,144,2409.782814
-0.2,144,2410.80599
-0.6,144,2411.457002
-0.6,144,2412.379283
-0.2,144,2413.437207
-0.2,144,2414.101261
-1.0,144,2415.485798
-0.2,144,2416.462505
-1.4,144,2417.247966
-0.2,144,2417.987309
-0.8,144,2418.974061
-0.2,144,2419.980603
-0.6,144,2420.737822
-0.2,144,2421.54146
-0.2,144,2422.447867
-0.6,144,2423.450778
-0.6,144,2424.099227
-0.2,144,2425.099235
-0.2,144,2425.940471
-0.6,144,2426.654254
-0.6,144,2427.391963
-0.2,144,2428.220761
-0.2,144,2429.031471
-0.6,144,2429.720189
-0.8,144,2430.569199
-1.0,144,2431.413108
-1.0,144,2432.177524
-0.2,144,2432.963148
-0.2,144,2433.97668
-1.0,144,2435.243761
-0.6,144,2435.886839
-0.4,144,2436.864032
-0.2,144,2438.414013
-0.6,144,2440.075747
-0.8,144,2441.297157
-0.2,144,2442.229504
-0.6,144,2443.318142
-0.2,144,2444.024801
-0.2,144,2445.347009
-0.2,144,2446.349353
-0.2,144,2447.396896
-0.6,144,2448.216811
-0.8,144,2449.21927
-0.2,144,2450.071032
-0.2,144,2451.117455
-0.2,144,2451.92073
-0.2,144,2453.232478
-0.4,144,2454.833065
-0.2,144,2455.655879
-0.2,144,2456.563212
-0.2,144,2457.477693
-0.2,144,2458.510603
-1.0,144,2459.551058
-0.6,144,2460.556989
-0.6,144,2461.727858
-0.2,144,2462.806504
-0.2,144,2464.448242
-0.2,144,2465.383778
-0.2,144,2466.375344
-0.2,144,2467.541718
-0.2,144,2468.776108
-0.2,144,2469.816247
-0.2,144,2470.86937
-0.6,144,2471.538434
-0.2,144,2472.667212
-0.2,144,2473.891559
-0.2,144,2474.606193
-0.2,144,2475.771711
-0.6,144,2477.28037
-0.2,144,2478.357472
-0.8,144,2479.161026
-0.2,144,2480.125498
-0.2,144,2481.259418
-1.0,144,2482.089374
-0.4,144,2483.045166
-0.6,144,2483.934832
-0.2,144,2484.798423
-0.2,144,2485.486163
-0.2,144,2486.376676
-0.4,144,2487.308932
-0.2,144,2488.020664
-0.2,144,2488.847185
-0.2,144,2489.860843
-0.2,144,2490.81525
-0.8,144,2491.709547
-0.2,144,2492.6471
-0.4,144,2493.550793
-0.2,144,2494.236259
-0.2,144,2495.191358
-0.2,144,2496.123086
-0.2,144,2496.963092
-0.2,144,2497.849263
-0.8,144,2498.742915
-1.0,144,2499.813594
-0.2,144,2500.825494
-0.2,144,2501.574228
-0.4,144,2502.465974
-0.2,144,2503.95752
-0.8,144,2504.703859
-0.2,144,2505.798668
-0.2,144,2506.618699
-0.2,144,2507.59451
-0.4,144,2508.453883
-0.2,144,2509.38375
-0.6,144,2510.50854
-0.2,144,2511.166394
-0.2,144,2512.529336
-0.6,144,2513.540929
-0.2,144,2514.979533
-0.6,144,2515.696028
-0.4,144,2516.639328
-0.6,144,2517.517317
-0.2,144,2518.290628
-0.2,144,2519.012345
-0.2,144,2519.901146
-0.2,144,2520.757482
-0.6,144,2521.436212
-0.6,144,2522.389121
-0.2,144,2523.40415
-0.6,144,2524.295961
-0.2,144,2525.510313
-0.6,144,2526.408057
-0.2,144,2527.498306
-0.4,144,2528.210361
-0.2,144,2529.199211
-0.2,144,2530.147449
-0.2,144,2531.406193
-0.6,144,2532.122235
-0.2,144,2533.119558
-0.2,144,2533.977766
-0.2,144,2534.713158
-0.2,144,2535.593425
-0.2,144,2537.142298
-0.4,144,2537.943542
-0.2,144,2538.581771
-0.2,144,2539.362151
-0.6,144,2540.18693
-0.2,144,2541.04921
-0.2,144,2541.729671
-0.2,144,2542.776011
-0.4,144,2543.748162
-0.6,144,2544.397326
-0.8,144,2545.317786
-0.4,144,2546.160731
-0.8,144,2547.583845
-0.2,144,2548.354112
-0.2,144,2549.278724
-0.2,144,2550.149972
-0.2,144,2550.919944
-0.6,144,2551.849155
-0.2,144,2552.732725
-0.2,144,2553.616126
-0.6,144,2554.276848
-0.2,144,2555.28851
-0.2,144,2556.112772
-0.2,144,2556.765381
-0.2,144,2557.617676
-0.2,144,2558.68254
-0.8,144,2559.516419
-0.2,144,2560.362221
-0.4,144,2561.314188
-0.2,144,2562.303251
-0.2,144,2563.787297
-0.2,144,2565.066458
-0.2,144,2565.937031
-0.4,144,2566.879903
-0.2,144,2567.728325
-0.2,144,2569.093712
-0.2,144,2570.223833
-0.2,144,2571.066054
-0.2,144,2572.411694
-0.2,144,2573.444232
-0.2,144,2574.538375
-0.6,144,2575.273642
-0.2,144,2576.22767
-0.2,144,2577.112983
-0.2,144,2577.873956
-0.6,144,2578.502442
-0.6,144,2579.472624
-0.2,144,2580.292862
-0.2,144,2580.978972
-1.0,144,2582.034478
-0.2,144,2582.968773
-0.2,144,2583.992537
-0.6,144,2584.710943
-0.2,144,2585.616386
-0.4,144,2586.680705
-0.2,144,2587.564214
-0.2,144,2588.805951
-0.2,144,2589.904605
-0.2,144,2590.861422
-0.6,144,2591.532987
-0.2,144,2592.582347
-0.2,144,2593.715213
-0.4,144,2594.491281
-0.2,144,2595.794569
-0.2,144,2596.688486
-0.6,144,2597.52371
-0.2,144,2598.200692
-0.2,144,2599.068179
-0.2,144,2600.168758
-0.2,144,2600.945041
-0.2,144,2601.691534
-0.4,144,2602.741327
-0.2,144,2603.929869
-0.8,144,2604.619452
-0.2,144,2605.767367
-0.6,144,2606.748045
-0.4,144,2607.528232
-0.6,144,2608.249984
-0.4,144,2609.248024
-0.4,144,2610.356566
-0.2,144,2611.137707
-0.2,144,2611.879635
-0.2,144,2613.042808
-0.2,144,2613.97295
-0.6,144,2615.061016
-0.2,144,2615.910944
-0.2,144,2616.99911
-0.2,144,2617.771642
-0.2,144,2619.025882
-0.2,144,2620.016717
-0.6,144,2621.148607
-0.2,144,2622.106465
-0.6,144,2623.288614
-0.6,144,2624.385784
-0.2,144,2625.349515
-0.2,144,2626.244549
-0.4,144,2627.473062
-0.2,144,2628.44491
-0.2,144,2629.162623
-1.2,144,2630.234268
-0.4,144,2631.324506
-0.2,144,2632.235433
-0.6,144,2632.952162
-0.2,144,2633.803435
-0.4,144,2634.766162
-1.0,144,2635.613965
-0.2,144,2636.39053
-0.2,144,2637.264494
-0.2,144,2638.050275
-0.6,144,2638.703117
-0.6,144,2639.567452
-0.2,144,2640.639921
-1.0,144,2641.426587
-0.2,144,2642.12505
-0.2,144,2643.091912
-0.2,144,2643.957184
-0.2,144,2644.841067
-0.2,144,2645.980722
-0.2,144,2646.916949
-0.2,144,2647.94098
-0.2,144,2648.841343
-0.2,144,2650.008568
-0.8,144,2651.137499
-0.4,144,2652.185202
-0.4,144,2653.087693
-0.6,144,2654.298765
-0.6,144,2655.254762
-0.2,144,2656.147389
-0.6,144,2657.211115
-0.2,144,2658.170758
-0.2,144,2659.06474
-0.2,144,2660.288899
-0.2,144,2661.232767
-0.2,144,2662.098146
-0.6,144,2662.896378
-0.2,144,2663.865716
-0.6,144,2664.781451
-0.6,144,2665.574904
-0.2,144,2666.973431
-0.2,144,2668.197467
-0.2,144,2669.045314
-0.6,144,2670.393602
-0.2,144,2671.205933
-0.2,144,2672.050114
-0.2,144,2672.812815
-0.2,144,2674.126612
-0.8,144,2675.829524
-0.2,144,2676.66168
-0.2,144,2678.369609
-0.2,144,2679.908966
-0.2,144,2681.06563
-0.2,144,2682.466986
-0.6,144,2683.135043
-0.2,144,2684.077773
-0.2,144,2685.014271
-0.2,144,2685.773201
-0.2,144,2687.002323
-0.2,144,2687.824592
-0.6,144,2688.645613
-0.6,144,2689.368804
-1.0,144,2690.147397
-0.6,144,2690.93926
-0.2,144,2691.653599
-0.2,144,2692.995597
-0.8,144,2693.845498
-0.2,144,2695.123786
-0.2,144,2695.837153
-0.4,144,2696.701655
-0.2,144,2697.681399
-0.2,144,2698.42027
-0.2,144,2699.09663
-0.2,144,2700.110064
-0.4,144,2700.943931
-0.2,144,2701.602433
-0.8,144,2702.71924
-0.2,144,2703.615928
-0.2,144,2704.466338
-0.6,144,2705.71656
-0.6,144,2706.576406
-0.2,144,2707.607002
-0.2,144,2708.351391
-0.2,144,2709.165228
-0.8,144,2710.155231
-0.2,144,2710.955119
-0.4,144,2711.656446
-0.2,144,2712.669789
-0.6,144,2713.673187
-0.2,144,2714.387517
-0.2,144,2715.120456
-0.6,144,2715.956243
-0.6,144,2717.017621
-0.2,144,2717.656636
-0.6,144,2718.599501
-1.2,144,2720.11678
-0.2,144,2720.906162
-0.2,144,2721.76663
-0.2,144,2722.91469
-0.4,144,2723.956244
-0.2,144,2724.868244
-0.2,144,2726.067369
-0.2,144,2728.286157
-0.2,144,2729.287067
-0.2,144,2730.285612
-0.6,144,2731.704221
-0.4,144,2732.643867
-0.2,144,2733.727077
-0.2,144,2734.628536
-1.0,144,2736.076468
-0.4,144,2737.403544
-0.2,144,2739.168226
-0.2,144,2740.945735
-0.2,144,2742.22911
-0.2,144,2742.972861
-0.6,144,2744.232521
-0.2,144,2745.209399
-0.2,144,2746.179835
-0.6,144,2746.898125
-0.6,144,2747.833928
-0.4,144,2748.915476
-0.2,144,2749.728041
-0.2,144,2750.692144
-0.6,144,2751.699204
-0.2,144,2752.630708
-0.2,144,2753.349296
-0.2,144,2754.20445
-0.6,144,2755.124165
-1.8,144,2756.168808
-0.6,144,2756.943505
-0.2,144,2757.875312
-0.2,144,2758.702114
-0.4,144,2759.55073
-0.2,144,2760.38669
-0.4,144,2761.341014
-0.2,144,2762.27923
-0.2,144,2763.021861
-0.2,144,2763.987406
-0.2,144,2764.877621
-1.0,144,2765.835411
-0.2,144,2767.077153
-0.4,144,2768.048799
-0.8,144,2768.871493
-0.2,144,2769.533674
-0.2,144,2770.388502
-0.6,144,2771.179311
-0.8,144,2771.989345
-0.2,144,2772.643124
-0.6,144,2773.444315
-0.2,144,2774.213167
-0.4,144,2774.874264
-0.2,144,2775.655902
-1.0,144,2776.435825
-0.2,144,2777.247645
-0.2,144,2777.913256
-0.2,144,2778.758984
-0.4,144,2779.574107
-0.2,144,2780.362039
-0.2,144,2781.040672
-0.2,144,2781.831039
-0.2,144,2782.683368
-0.6,144,2783.375169
-0.2,144,2784.195957
-0.4,144,2785.009058
-1.0,144,2785.763857
-0.6,144,2786.566091
-0.6,144,2787.372838
-0.2,144,2788.185219
-0.2,144,2788.829313
-0.6,144,2789.632709
-0.2,144,2790.403401
-0.2,144,2791.160603
-0.2,144,2791.795682
-0.2,144,2792.620495
-0.8,144,2793.407254
-0.6,144,2794.14189
-0.2,144,2794.977834
-0.2,144,2795.905012
-0.2,144,2796.689438
-0.2,144,2797.375664
-0.2,144,2798.218919
-0.6,144,2799.362484
-0.2,144,2800.120194
-0.6,144,2800.866797
-0.2,144,2801.660746
-0.2,144,2802.460524
-0.2,144,2803.788452
-0.2,144,2804.788088
-0.2,144,2805.793186
-0.4,144,2806.578855
-0.6,144,2807.216708
-0.2,144,2808.019322
-0.4,144,2808.964091
-0.2,144,2809.589791
-0.2,144,2810.533928
-0.6,144,2811.422818
-0.4,144,2812.394284
-0.2,144,2813.102278
-0.2,144,2813.935166
-0.2,144,2814.744611
-0.2,144,2815.420044
-0.2,144,2816.410253
-0.2,144,2817.343136
-0.2,144,2818.416276
-0.6,144,2819.164894
-0.2,144,2820.14997
-0.4,144,2821.187779
-0.4,144,2821.942883
-0.6,144,2823.016611
-0.2,144,2824.04027
-0.6,144,2825.047822
-0.2,144,2826.045965
-0.4,144,2826.944011
-0.2,144,2828.05246
-0.2,144,2828.967206
-0.2,144,2830.588515
-0.2,144,2831.526864
-0.8,144,2832.518074
-0.2,144,2833.314329
-0.4,144,2834.286385
-0.2,144,2835.286877
-0.6,144,2836.352312
-0.2,144,2837.182794
-0.2,144,2838.190139
-0.2,144,2839.371257
-0.2,144,2840.106103
-0.2,144,2841.01492
-0.2,144,2841.802748
-0.2,144,2842.617176
-0.2,144,2843.280296
-0.4,144,2844.159691
-0.6,144,2844.979199
-0.2,144,2845.666157
-0.2,144,2846.377794
-0.2,144,2847.24329
-0.6,144,2848.071925
-0.6,144,2848.837654
-1.0,144,2849.877491
-0.4,144,2851.254389
-0.2,144,2852.109666
-0.2,144,2853.543639
-0.2,144,2854.667239
