#{"t_start": 1786495278.9159775, "env_id": "None"}
r,l,t
-41.57211,144,1710.84539
-39.906806,144,1713.938804
-50.939403,144,1717.515452
-37.788701,144,1720.694831
-43.778008,144,1723.749952
-44.158726,144,1726.942881
-45.54993,144,1730.138081
-46.535673,144,1733.327618
-41.948474,144,1736.464575
-41.670614,144,1739.826007
-33.144908,144,1743.017457
-46.70345,144,1746.143543
-49.860984,144,1749.430337
-55.422748,144,1752.485787
-38.65676,144,1755.534821
-48.693678,144,1758.625201
-43.393282,144,1761.663925
-47.253961,144,1764.854548
-40.006882,144,1767.977109
-33.455693,144,1771.338142
-35.292041,144,1774.997729
-39.283453,144,1778.053226
-46.469044,144,1781.288719
-36.74574,144,1784.503471
-42.614851,144,1787.68909
-45.871117,144,1790.89585
-48.650442,144,1794.117964
-42.704063,144,1797.561619
-38.026591,144,1800.693509
-50.101832,144,1803.733805
-40.851259,144,1807.232459
-42.687082,144,1810.481778
-37.608746,144,1813.631863
-48.000537,144,1816.796567
-41.385828,144,1820.205417
-40.801594,144,1823.300168
-36.740852,144,1826.546258
-40.163002,144,1829.661942
-43.261452,144,1833.126626
-42.415982,144,1836.273123
-35.353934,144,1839.349406
-38.174601,144,1842.577446
-43.389436,144,1845.681244
-42.039072,144,1848.744233
-38.67389,144,1851.893866
-38.202694,144,1855.055026
-46.312924,144,1858.299819
-41.402583,144,1861.421929
-36.368239,144,1864.514059
-36.99403,144,1867.645214
-48.623999,144,1870.911185
-40.838639,144,1874.348865
-39.643998,144,1877.496236
-45.430074,144,1880.631865
-46.299341,144,1883.837836
-44.309442,144,1887.012442
-38.406835,144,1890.071963
-47.003497,144,1893.88401
-45.250182,144,1897.753189
-41.036772,144,1900.872834
-38.400223,144,1903.999537
-44.523113,144,1907.065028
-38.925466,144,1910.255706
-44.262038,144,1913.574249
-41.791573,144,1917.071203
-33.973341,144,1920.959338
-46.118879,144,1924.47942
-50.408337,144,1927.71898
-41.340235,144,1930.926986
-39.728618,144,1934.697083
-40.944201,144,1938.848845
-48.585183,144,1942.315736
-50.810156,144,1947.299152
-40.708718,144,1952.533312
-36.410732,144,1957.698326
-44.410595,144,1962.024618
-35.499155,144,1966.593924
-56.888174,144,1970.031174
-39.084616,144,1973.440845
-40.107107,144,1977.667704
-41.374651,144,1982.024778
-39.404103,144,1986.728054
-43.007015,144,1990.465186
-38.980751,144,1994.436949
-49.007525,144,1997.573307
-35.035245,144,2000.827712
-36.299649,144,2003.96317
-44.662837,144,2007.214344
-43.433965,144,2010.900454
-40.494966,144,2014.297307
-42.211879,144,2018.055737
-44.873553,144,2021.168018
-46.197884,144,2024.3838
-42.670921,144,2027.546887
-49.067194,144,2030.958723
-39.009715,144,2034.039909
-40.218093,144,2037.213088
-52.585269,144,2040.447304
-40.244358,144,2043.567144
-34.916501,144,2046.860616
-39.427661,144,2049.962976
-48.737957,144,2053.303757
-42.660347,144,2056.466676
-52.636991,144,2059.570506
-46.352061,144,2062.874811
-40.265906,144,2065.934943
-39.088773,144,2069.145164
-38.59939,144,2072.398852
-44.626927,144,2075.664947
-44.396285,144,2079.109823
-36.138851,144,2082.613646
-37.61066,144,2085.764308
-44.152099,144,2088.925543
-46.858662,144,2092.074898
-42.652085,144,2095.19493
-35.550063,144,2098.409475
-44.670796,144,2101.539381
-40.510795,144,2104.625417
-36.673325,144,2107.736993
-42.209473,144,2110.97527
-41.895019,144,2118.768623
-43.988411,144,2124.210682
-34.792205,144,2129.146009
-43.014967,144,2133.284126
-36.676448,144,2136.330662
-37.325519,144,2139.50385
-54.858729,144,2142.680904
-43.231774,144,2146.48071
-45.301414,144,2149.722638
-40.307096,144,2152.815153
-47.091219,144,2156.833029
-35.39193,144,2161.45629
-42.299286,144,2165.291581
-39.722029,144,2169.130666
-42.486158,144,2173.495105
-37.428129,144,2179.299331
-41.889046,144,2184.388384
-46.716533,144,2189.234724
-40.915855,144,2193.132112
-41.782015,144,2196.315685
-38.893403,144,2199.535246
-40.8283,144,2202.744117
-36.584323,144,2205.826342
-46.887727,144,2209.38869
-40.248846,144,2212.483201
-37.821535,144,2215.835708
-37.411615,144,2218.902282
-38.069714,144,2222.860048
-43.925437,144,2226.033329
-42.869066,144,2230.163181
-33.860692,144,2233.223469
-40.125146,144,2237.029894
-38.901179,144,2240.169214
-50.534392,144,2243.285644
-34.602518,144,2246.532669
-40.207514,144,2249.75278
-36.961246,144,2252.880472
-33.05502,144,2256.060107
-40.204622,144,2259.206425
-38.614527,144,2262.406618
-36.243968,144,2265.576735
-34.678173,144,2268.692005
-45.034806,144,2271.842113
-35.784194,144,2275.648424
-46.508931,144,2278.896807
-40.796361,144,2282.257315
-35.802413,144,2285.401103
-40.106782,144,2288.558841
-36.627692,144,2291.565909
-42.848556,144,2294.812316
-45.406664,144,2297.971336
-48.226553,144,2301.176812
-47.30484,144,2304.446121
-36.183746,144,2307.535362
-41.101937,144,2311.312013
-42.863212,144,2314.966257
-47.504776,144,2318.176754
-47.212941,144,2321.563437
