#{"t_start": 1787032373.4694881, "env_id": "None"}
r,l,t,cleared_count
1911.252664,720,15956.017377,1314
3128.686886,720,15972.933524,1971
1818.66315,720,15988.120645,1079
1942.817447,720,16003.794403,1212
1891.867064,720,16021.105763,1109
1153.88882,720,16036.915919,783
2508.32095,720,16053.549988,1472
2066.096335,720,16068.672156,1132
1089.562455,720,16083.693929,598
1719.488953,720,16099.821884,1094
3243.865091,720,16119.027934,2340
1040.767676,720,16134.011672,780
2020.454175,720,16148.885887,1131
2547.591902,720,16165.688187,1477
1101.295898,720,16181.258711,782
1203.570604,720,16196.415754,661
2289.418884,720,16224.362418,1454
1091.287259,720,16243.447866,599
2819.703963,720,16265.182091,1902
1393.779329,720,16280.080688,747
2920.358308,720,16301.860178,1733
2048.965619,720,16323.129169,1379
1955.154447,720,16342.066475,1205
1881.227643,720,16366.344791,1112
1905.191382,720,16386.329519,1229
1112.120825,720,16403.470186,599
1822.859276,720,16421.189915,1079
3471.613669,720,16441.153871,2214
1252.626487,720,16460.778903,906
3407.692269,720,16484.84001,2213
1918.904347,720,16504.520004,1310
2948.666741,720,16522.410198,1989
3043.683853,720,16541.518328,1897
928.824862,720,16565.666948,629
1935.555431,720,16584.600626,1234
3399.366611,720,16606.618705,2202
2932.285467,720,16626.44891,1730
3471.580844,720,16648.820704,2213
1141.345461,720,16667.500915,785
2747.960297,720,16688.039486,1774
1788.080674,720,16710.306582,1082
2859.942116,720,16737.345573,1816
956.725974,720,16760.218915,626
1131.702078,720,16784.225184,778
3132.230413,720,16821.716118,1968
1720.805131,720,16848.810067,1099
1948.996304,720,16877.569342,1195
1808.908962,720,16898.882226,1078
2397.749995,720,16926.618895,2229
1031.545043,720,16949.329055,630
1815.650812,720,16969.941566,1080
1065.584634,720,16989.80464,598
1995.262759,720,17010.999684,1208
1775.746382,720,17035.113064,1081
1397.262217,720,17056.111832,911
1058.00833,720,17076.49076,599
2852.626389,720,17101.889403,1985
2255.062556,720,17126.294605,1452
2997.138461,720,17150.366477,1809
2933.5134,720,17175.276021,1883
3085.813785,720,17201.048729,1964
1900.751782,720,17223.241822,1230
2943.538954,720,17247.933783,1817
3010.072258,720,17273.318195,1997
1389.003744,720,17293.656001,747
1775.272856,720,17314.655584,1082
1799.483207,720,17336.010047,1083
2365.802488,720,17360.120686,1453
1009.02062,720,17380.928738,598
1074.938897,720,17402.33741,598
1405.189402,720,17422.88061,748
1032.968405,720,17443.587058,598
3436.916616,720,17469.760013,2221
3103.133582,720,17500.706875,2348
1022.607084,720,17524.566309,630
1658.574281,720,17546.406543,1084
2914.128218,720,17576.142633,1729
1174.602564,720,17597.117205,660
2333.679597,720,17621.902006,1458
1981.607386,720,17647.822648,1213
1159.063952,720,17667.637352,658
1660.00111,720,17688.236896,1091
1773.959538,720,17709.018755,1077
955.251619,720,17732.357205,627
1740.514913,720,17753.763037,1080
1151.616577,720,17775.720584,658
2001.503218,720,17804.01848,1381
1665.345692,720,17825.505945,1092
3085.728183,720,17850.482364,1807
1119.753637,720,17872.402271,782
1209.131575,720,17892.862075,657
1033.991832,720,17913.520005,592
1089.912131,720,17934.932074,782
2877.584307,720,17960.137522,1802
2887.089537,720,17984.695053,1801
1190.124957,720,18006.211138,910
2566.487136,720,18030.074527,1477
1127.024771,720,18051.074874,782
1025.30511,720,18071.738529,598
1826.348175,720,18093.553746,1080
1797.025924,720,18115.539281,1080
2012.224665,720,18137.007221,1208
1098.302033,720,18158.686019,905
1999.906909,720,18180.631776,1210
2954.650013,720,18205.9418,1727
1997.275839,720,18230.19328,1204
983.691188,720,18252.479889,599
1779.680427,720,18277.037726,1077
1643.186287,720,18301.003364,1093
3020.768139,720,18326.227151,1994
2283.315886,720,18349.844517,1418
1044.476686,720,18373.740897,789
1932.25283,720,18399.260501,1233
2586.290954,720,18423.849516,1477
1938.586145,720,18445.069026,1233
987.418053,720,18467.134063,905
73.236715,720,18491.243173,598
1981.471271,720,18517.913248,1321
1131.681632,720,18542.201447,787
1412.101858,720,18566.392201,747
2956.920201,720,18591.112051,1809
472.724623,720,18613.694212,599
3133.257174,720,18639.741847,2005
2261.075473,720,18664.472102,1406
3151.875308,720,18689.029685,1977
1778.246921,720,18710.00964,1082
984.500443,720,18734.486797,629
1862.411033,720,18761.236363,1231
2871.283175,720,18788.740159,1997
1687.764225,720,18812.280137,1094
1660.787061,720,18836.109612,1096
2248.697014,720,18861.444888,1407
3075.422231,720,18887.429436,1988
1128.64565,720,18909.568153,599
1782.040267,720,18932.553479,1079
3065.352026,720,18958.952227,2006
1400.156489,720,18981.180132,748
1812.64776,720,19004.267163,1081
3403.521434,720,19031.167224,2204
1804.475097,720,19054.072959,1082
2019.289811,720,19076.913127,1213
2195.550109,720,19102.487505,1410
1986.585455,720,19125.082394,1208
1151.389555,720,19148.000987,905
1830.889247,720,19170.618433,1081
2053.702417,720,19192.68638,1131
2969.64439,720,19217.667014,1735
3219.14325,720,19243.545234,1970
3098.547728,720,19269.587286,2016
3325.282294,720,19297.285534,2327
1792.045685,720,19319.621122,1082
2516.340654,720,19343.835402,1477
1920.431047,720,19365.653611,1233
1940.443378,720,19389.78096,1206
1835.678119,720,19411.854652,1081
1850.102363,720,19435.643373,1231
1426.312991,720,19460.509734,932
1129.328645,720,19482.943366,782
2040.13693,720,19503.932611,1129
1860.126528,720,19527.957363,1233
1636.626332,720,19549.861687,1094
1132.373638,720,19569.820106,598
2885.016239,720,19591.141135,1894
3240.274179,720,19610.683826,1965
2992.155787,720,19629.613182,1736
3039.272664,720,19648.855436,1800
2413.481726,720,19667.643349,1458
1818.463602,720,19683.962048,1079
1082.747786,720,19702.559058,783
2010.069351,720,19725.832345,1377
2574.976299,720,19747.686575,1477
2893.656569,720,19773.031814,1996
2063.747067,720,19792.957009,1132
1838.805793,720,19812.158428,1078
1500.016159,720,19829.640503,929
2957.900216,720,19851.689507,1732
3134.358953,720,19872.449902,1968
2216.151203,720,19894.181426,1409
1834.605629,720,19913.047539,1081
2082.128479,720,19932.651782,1132
1375.112807,720,19958.988423,1090
1892.035303,720,19983.412619,1229
1380.362098,720,20002.784678,747
1856.328815,720,20028.138859,1081
2892.162323,720,20050.136061,1813
2871.194942,720,20071.315098,1894
3081.696221,720,20093.153723,1899
1853.80812,720,20112.034995,1084
3425.167929,720,20131.258569,2213
1208.687637,720,20146.050223,661
1931.839669,720,20164.219499,1112
1171.74698,720,20180.311364,788
1141.040143,720,20196.531943,787
2847.779663,720,20215.606611,1995
1741.729735,720,20231.455105,1097
1774.428807,720,20247.766805,1077
3165.513345,720,20266.207593,1967
3105.88353,720,20284.339063,1811
1140.785854,720,20299.69043,599
1195.256381,720,20315.347313,659
1828.435436,720,20331.974763,1081
1115.782498,720,20350.432842,598
1203.637457,720,20366.517352,659
3006.780507,720,20385.125429,1999
1156.075577,720,20401.453897,909
1194.136967,720,20417.179867,786
3091.08054,720,20435.329236,1812
1181.73761,720,20451.130722,661
1901.755132,720,20467.31231,1231
2853.112421,720,20486.463705,1895
2028.594544,720,20502.606912,1209
1398.009276,720,20518.718231,747
2948.419512,720,20538.331588,1896
2009.502357,720,20554.830311,1207
1188.604581,720,20571.462458,786
1378.506937,720,20587.553891,748
1771.303622,720,20603.670547,1093
2906.600203,720,20623.024616,2002
1979.419882,720,20640.709918,1112
1189.820347,720,20656.734677,659
1389.668703,720,20672.508382,748
2929.379286,720,20691.777921,1901
1358.035148,720,20707.878596,748
2136.439608,720,20729.711287,1412
1176.501182,720,20745.132564,786
1925.06126,720,20765.147086,1206
3140.517542,720,20785.840898,1814
1836.809218,720,20804.815866,1079
2230.336023,720,20827.894975,1413
2938.489153,720,20850.8282,1734
1071.95385,720,20870.448284,599
1997.697605,720,20890.989166,1210
1739.925808,720,20910.992883,1097
2179.569598,720,20933.997184,1453
1086.418695,720,20953.883752,598
2809.409876,720,20976.731812,1721
2573.610311,720,20999.170864,1480
2069.140056,720,21017.490435,1157
1364.102767,720,21032.104109,746
381.50074,720,21056.050522,1369
1367.887005,720,21073.458934,748
1025.639371,720,21091.80778,784
2792.139882,720,21110.162696,1775
1656.950832,720,21126.505471,1228
3020.871641,720,21145.908909,1892
3054.802624,720,21167.861132,1897
2773.020176,720,21187.33009,1900
1519.637649,720,21204.566045,931
2268.768132,720,21222.896468,1461
3029.53179,720,21241.464434,1737
2291.094743,720,21260.017666,1411
2920.927156,720,21278.953978,1803
2952.586696,720,21297.479613,1730
1205.736819,720,21312.878694,786
1160.138368,720,21328.341957,660
1232.416302,720,21343.780802,788
1843.255859,720,21359.360317,1080
1850.763239,720,21374.642225,1092
1939.793474,720,21391.282133,1207
1878.637924,720,21407.622563,1097
1158.360087,720,21423.471134,659
1014.975771,720,21440.923125,629
1141.950453,720,21456.250033,598
2859.796944,720,21474.790634,1899
1191.349934,720,21495.024804,661
1963.405242,720,21511.577073,1206
2015.990583,720,21532.085437,1160
1235.315821,720,21552.516515,785
1966.359488,720,21572.776931,1207
1932.052312,720,21594.185548,1199
1849.380442,720,21613.250955,1230
3586.405995,720,21636.319349,2214
2825.901111,720,21658.628407,1772
1830.081419,720,21675.224052,1079
1969.4849,720,21692.360652,1113
2097.314644,720,21707.550004,1132
2545.955731,720,21725.434383,1472
2048.019131,720,21743.483902,1160
1845.245494,720,21759.536714,1079
954.965699,720,21777.268652,629
1893.795849,720,21793.970805,1229
1950.757391,720,21812.14653,1311
3119.645311,720,21830.54656,1897
2707.653311,720,21849.21233,1770
1838.095763,720,21865.127171,1078
2592.518916,720,21883.579572,1481
1968.737262,720,21899.209085,1203
3070.721853,720,21918.229472,2006
1835.636773,720,21934.480941,1081
2583.961438,720,21952.49756,1472
3016.263822,720,21971.770278,2008
2816.284637,720,21991.099581,1975
1380.659905,720,22007.08913,748
2285.48745,720,22024.844037,1452
2042.530312,720,22040.467626,1210
3091.362987,720,22058.858166,1893
1128.134299,720,22074.129655,599
3118.213061,720,22093.178221,2010
2908.728598,720,22111.615912,1812
1981.55511,720,22128.085197,1208
2279.902975,720,22148.364088,1413
1359.884268,720,22163.911402,748
3148.554432,720,22182.87741,1903
3163.197822,720,22201.416384,1959
2923.556737,720,22220.355017,1989
1801.591226,720,22235.983646,1234
1786.38614,720,22251.252717,1092
1635.7735,720,22267.12729,1077
1875.260673,720,22285.325516,1316
3054.338851,720,22303.647976,1899
1518.992247,720,22321.388174,934
1221.294793,720,22337.431818,788
2333.905891,720,22355.351092,1454
-92.54062,720,22372.223985,889
3104.679384,720,22392.839105,1901
1119.978101,720,22408.505686,909
1243.047902,720,22424.119957,790
1749.945985,720,22439.975904,1080
2025.294666,720,22455.854266,1210
2542.397115,720,22473.67956,1469
2587.892452,720,22493.39281,1478
1810.25969,720,22509.584387,1079
2375.762387,720,22527.541955,1412
2887.075244,720,22546.42358,1979
2850.951092,720,22564.880785,1773
1014.393284,720,22582.525666,630
1239.021467,720,22598.1455,791
1189.91617,720,22613.873563,786
1787.222029,720,22629.659318,1079
1762.204978,720,22646.16179,1229
1696.757182,720,22662.847165,1229
3102.30076,720,22682.131237,1894
2057.266543,720,22698.260543,1211
1226.271452,720,22714.572578,785
1399.790456,720,22729.870007,748
1163.5115,720,22745.572578,786
1805.320532,720,22761.062103,1077
1780.46002,720,22776.315034,1093
1853.010692,720,22792.174238,1232
1227.04405,720,22807.565683,659
2001.297456,720,22823.441323,1203
1414.016417,720,22839.237637,748
2600.613914,720,22857.252242,1475
2457.741753,720,22879.492944,2012
2076.427515,720,22895.32578,1131
1103.028103,720,22910.547592,658
1391.760944,720,22925.810457,748
1720.786939,720,22942.003044,1078
2230.710768,720,22960.05194,1448
1825.260106,720,22975.420309,1092
1129.288975,720,22990.715549,658
1225.1221,720,23006.342663,785
1721.116505,720,23022.331671,1080
1847.887298,720,23038.976359,1095
1719.351236,720,23056.551442,1070
1545.05023,720,23073.816308,931
1356.783938,720,23089.360984,747
1692.367848,720,23105.079909,1079
2842.016738,720,23124.255941,1890
1932.944343,720,23141.716769,1114
2848.422527,720,23159.987988,1803
1362.021616,720,23175.160974,747
1729.924227,720,23191.100384,1076
1864.555138,720,23207.189593,1231
3108.550908,720,23225.669961,1898
2372.018649,720,23243.836715,1464
1221.001382,720,23259.454527,786
2017.85128,720,23274.864751,1207
2858.386315,720,23293.944148,1900
1230.822045,720,23309.404325,789
2108.292401,720,23324.816118,1131
2868.57912,720,23343.506608,1901
2831.873881,720,23362.589372,1763
2863.019742,720,23381.341534,1804
2765.648609,720,23400.694732,1997
1552.194884,720,23418.356796,935
1396.635458,720,23434.130497,748
1789.279374,720,23450.572824,1231
1790.441644,720,23466.469382,1094
2862.307114,720,23485.087473,1814
1100.277369,720,23500.679648,599
2377.443986,720,23518.79475,1459
3086.342632,720,23537.722976,1992
1818.571924,720,23553.580446,1081
1184.645932,720,23569.548962,787
1390.867545,720,23585.545545,748
2072.979434,720,23601.444216,1133
1297.902753,720,23617.541571,905
1389.916706,720,23633.204842,748
1917.190248,720,23651.535226,1374
1920.969683,720,23667.453496,1210
2503.68759,720,23687.513453,1926
3080.160934,720,23705.685016,1804
1832.888976,720,23721.383846,1080
1843.974119,720,23737.235636,1079
1826.016371,720,23753.097656,1083
2949.351181,720,23772.44961,1772
3213.017888,720,23791.29682,1974
3305.05702,720,23810.377677,1969
2185.170889,720,23828.639643,1416
1832.848689,720,23844.566439,1077
2068.71042,720,23862.724326,1384
1852.350481,720,23878.734893,1226
1151.969481,720,23894.673115,907
1777.392283,720,23910.538626,1093
1759.282213,720,23926.668267,1229
2031.70532,720,23943.714561,1133
1387.848115,720,23960.5088,748
3024.554965,720,23979.539982,1992
1142.84504,720,23995.762257,906
1243.886961,720,24011.197255,782
2925.274454,720,24030.090707,1991
3275.85549,720,24048.568985,1973
2008.0751,720,24064.400501,1210
1159.791424,720,24080.137691,783
2009.309955,720,24095.944474,1210
1148.837527,720,24111.873481,787
2441.904478,720,24129.98228,1457
1219.934446,720,24145.8471,787
1871.738854,720,24161.382964,1080
3005.826566,720,24180.210265,2010
3074.201725,720,24198.461197,1809
1111.541717,720,24213.988438,599
1378.735569,720,24229.330944,748
1736.210313,720,24245.112426,1096
1217.856633,720,24260.643161,786
1366.315374,720,24275.970866,747
2035.448904,720,24294.25656,1316
996.639833,720,24311.696617,629
3037.122182,720,24330.902814,1995
3302.403829,720,24350.0799,2210
1361.605589,720,24365.666589,747
2815.971123,720,24383.947778,1765
1167.607142,720,24399.343539,661
1748.552531,720,24415.40494,1089
1080.970487,720,24430.719692,598
1658.427956,720,24446.581572,1086
1146.804059,720,24462.059484,659
972.845612,720,24478.954823,1101
1378.75663,720,24494.440455,747
3022.328887,720,24513.36866,1991
1309.737472,720,24529.773979,1131
1819.867627,720,24545.560715,1083
1448.498215,720,24561.938484,1131
1775.510163,720,24577.779538,1080
1047.791454,720,24593.103261,599
2777.104612,720,24612.511143,1985
3091.051379,720,24631.053822,1894
1971.786493,720,24648.884799,1114
1392.049978,720,24665.055847,747
1741.219514,720,24682.558615,1097
501.084687,720,24700.578433,903
2213.858378,720,24718.225558,1417
1610.122972,720,24735.644309,932
1114.675457,720,24751.616489,785
1070.257321,720,24770.109994,778
2717.527891,720,24787.972404,1481
2249.91433,720,24806.175803,1462
1856.217945,720,24821.978271,1082
566.608344,720,24838.626915,894
2052.366402,720,24854.55834,1202
1848.390131,720,24870.706607,1081
2047.597683,720,24888.493974,1161
2657.391505,720,24906.179353,1481
1958.427454,720,24923.901414,1112
1859.130039,720,24939.588837,1082
1814.857403,720,24955.535461,1081
1888.783346,720,24971.564975,1132
1645.485591,720,24987.684391,1086
1807.607957,720,25003.46577,1081
2884.247318,720,25021.855007,1807
1980.669074,720,25037.405257,1131
2822.705426,720,25055.767517,1771
3024.932818,720,25074.147776,1894
1815.759708,720,25089.878254,1077
1799.399249,720,25105.816852,1082
1748.455017,720,25121.512712,1095
2133.046792,720,25139.90463,1384
1066.636947,720,25155.219041,598
947.475683,720,25171.533828,898
1395.226817,720,25186.923742,748
1861.397002,720,25205.674139,1313
1954.818989,720,25223.58815,1160
1996.63601,720,25246.168489,2108
2176.720818,720,25264.113389,1409
1949.332908,720,25279.96953,1209
2749.736876,720,25298.98573,1975
1713.749156,720,25314.770353,1097
3083.646285,720,25332.931971,1813
2273.370153,720,25350.975996,1412
1157.944186,720,25366.810407,788
1949.959899,720,25385.164507,1315
986.525524,720,25403.170193,629
1120.112245,720,25418.716534,659
1796.11181,720,25434.789916,1231
2285.312002,720,25456.885497,2255
1863.656008,720,25474.438727,1110
2902.379952,720,25492.300348,1729
1787.79897,720,25508.36738,1231
1886.165549,720,25524.361888,1231
1986.338802,720,25542.945109,1381
1739.065212,720,25559.148063,1080
2046.235907,720,25575.458184,1125
3266.582034,720,25594.21931,1970
1041.461293,720,25610.236536,787
2054.50325,720,25625.908357,1129
1791.166221,720,25641.648827,1083
2084.85897,720,25657.266512,1132
1110.098717,720,25672.617519,598
1992.139183,720,25690.140594,1160
2893.189257,720,25709.097944,1900
1263.732651,720,25732.643202,1799
2033.88278,720,25751.991116,1161
2559.153841,720,25772.80749,2280
1394.826927,720,25788.104348,748
1407.78534,720,25803.249281,748
1657.292356,720,25819.348985,1085
2381.087034,720,25839.11106,1805
1406.27124,720,25854.39663,748
3126.407975,720,25873.315355,1969
2038.691699,720,25891.391694,1383
1114.254849,720,25907.484279,905
1462.255994,720,25930.454615,1888
2040.603119,720,25946.511553,1208
1575.974021,720,25964.060706,934
1878.29431,720,25979.892132,1081
2185.626145,720,26001.867338,2161
1788.378099,720,26017.291936,1079
1519.776901,720,26034.769503,935
1735.629339,720,26050.585194,1084
1821.66357,720,26066.569383,1082
1857.181062,720,26082.446854,1082
1205.203916,720,26097.966186,660
1041.33578,720,26115.127001,627
1740.977676,720,26130.856651,1088
1399.88625,720,26145.985784,748
1095.50299,720,26161.25278,594
1926.067714,720,26179.428032,1320
2073.84429,720,26196.909057,1160
1059.754762,720,26212.696329,778
1214.565728,720,26228.035199,661
2076.007246,720,26243.787836,1132
1853.901675,720,26259.38202,1082
985.518727,720,26275.455343,787
1811.095054,720,26297.672902,1933
3213.628086,720,26316.334902,1970
2103.899837,720,26331.840315,1132
1700.857709,720,26347.750991,1085
1578.872634,720,26365.143848,937
2912.873851,720,26383.430898,1806
1985.671453,720,26399.145698,1209
1110.133182,720,26414.979662,784
1814.150995,720,26430.958526,1080
920.481433,720,26448.582519,626
1818.433342,720,26464.743947,1081
1865.247365,720,26483.078388,1317
1753.227973,720,26501.681404,1319
1684.343702,720,26519.997496,1309
2714.530447,720,26539.266273,1975
1401.394062,720,26554.49772,748
1981.183605,720,26576.662758,2114
1628.959501,720,26592.904415,1227
1138.719658,720,26608.153908,598
2248.5363,720,26627.126091,1769
1857.039515,720,26644.242485,1082
933.037349,720,26661.074611,787
1143.538714,720,26682.011661,599
1908.972841,720,26689.174407,1413
485.276653,720,26695.563518,782
-33.859641,720,26703.867323,1150
2372.254445,720,26711.129235,1895
