#{"t_start": 1786077211.5311282, "env_id": "None"}
r,l,t
-0.2,144,955.392068
-0.2,144,956.05835
-0.2,144,956.868884
-0.4,144,957.645326
-0.2,144,958.337345
-0.2,144,958.986332
-0.2,144,959.779341
-0.2,144,960.574899
-0.2,144,961.24032
-0.2,144,962.030836
-0.2,144,962.829214
-0.2,144,963.584083
-0.6,144,964.254467
-0.2,144,965.056612
-0.8,144,965.873452
-0.2,144,966.513545
-0.2,144,967.338125
-0.8,144,968.195812
-0.2,144,969.095639
-0.2,144,969.743235
-0.6,144,970.544136
-0.2,144,971.333177
-0.2,144,971.969611
-0.4,144,972.785573
-0.2,144,973.631692
-0.6,144,974.393224
-0.6,144,975.024844
-0.2,144,975.801385
-0.2,144,976.608297
-0.2,144,977.340777
-0.2,144,978.05562
-0.2,144,978.852371
-0.2,144,979.648367
-0.2,144,980.305829
-0.6,144,981.095492
-0.4,144,981.877597
-0.4,144,982.638182
-0.2,144,983.328069
-0.2,144,984.169082
-0.2,144,984.964962
-0.2,144,985.607577
-0.6,144,986.381648
-0.6,144,987.166301
-0.6,144,987.946187
-0.6,144,988.65715
-0.2,144,989.449857
-0.4,144,990.237473
-0.2,144,990.875041
-0.2,144,991.675123
-0.4,144,992.476482
-1.0,144,993.29454
-0.2,144,993.961808
-0.8,144,994.765774
-1.0,144,995.57138
-0.2,144,996.263189
-0.2,144,996.935439
-0.2,144,997.733953
-0.2,144,998.573273
-0.2,144,999.251866
-0.2,144,1000.072799
-0.2,144,1000.86019
-0.2,144,1001.66606
-0.2,144,1002.300702
-0.2,144,1003.078747
-0.2,144,1003.858026
-0.2,144,1004.501222
-0.2,144,1005.285361
-0.2,144,1006.067377
-0.2,144,1006.816347
-0.8,144,1007.430123
-0.6,144,1008.210507
-0.2,144,1009.000271
-0.2,144,1009.675686
-0.2,144,1010.504988
-0.4,144,1011.292946
-0.2,144,1012.078624
-0.2,144,1012.713377
-0.2,144,1013.516272
-0.4,144,1014.358619
-0.6,144,1015.080284
-0.2,144,1015.7575
-0.6,144,1016.528349
-0.6,144,1017.300323
-0.8,144,1017.90936
-0.6,144,1018.689431
-0.8,144,1019.471284
-0.2,144,1020.201421
-0.2,144,1020.828492
-0.6,144,1021.590643
-0.2,144,1022.362106
-0.4,144,1022.980591
-0.2,144,1023.761314
-0.2,144,1024.571217
-0.2,144,1025.357992
-0.2,144,1025.995141
-0.6,144,1026.776638
-0.2,144,1027.583334
-1.0,144,1028.209048
-0.2,144,1029.082834
-0.2,144,1029.983753
-0.2,144,1030.812837
-0.2,144,1031.428795
-0.4,144,1032.194355
-0.2,144,1032.993294
-0.6,144,1033.660432
-0.2,144,1034.315176
-0.2,144,1035.176968
-0.2,144,1035.966136
-0.2,144,1036.591123
-1.0,144,1037.355752
-0.2,144,1038.126891
-0.2,144,1038.840473
-0.4,144,1039.513103
-0.2,144,1040.330822
-0.2,144,1041.149618
-0.2,144,1041.775893
-0.6,144,1042.577998
-0.2,144,1043.379143
-0.2,144,1044.163441
-0.2,144,1044.817078
-0.6,144,1045.626765
-0.2,144,1046.406556
-0.2,144,1047.029808
-0.2,144,1047.805371
-0.4,144,1048.585806
-0.2,144,1049.347509
-0.2,144,1049.992648
-0.2,144,1050.798704
-0.4,144,1051.578989
-0.2,144,1052.254663
-0.6,144,1052.913097
-0.4,144,1053.698759
-0.2,144,1054.499444
-0.2,144,1055.159263
-0.2,144,1055.96307
-0.2,144,1056.743033
-1.0,144,1057.4877
-0.2,144,1058.159843
-0.2,144,1058.962895
-0.2,144,1059.769127
-0.2,144,1060.415574
-0.2,144,1061.216913
-0.2,144,1062.006314
-0.8,144,1062.787788
-0.2,144,1063.417603
-0.4,144,1064.189171
-0.6,144,1064.96969
-0.2,144,1065.604467
-0.2,144,1066.414424
-0.4,144,1067.201047
-0.2,144,1067.969798
-0.2,144,1068.618761
-0.2,144,1069.4013
-0.2,144,1070.208529
-0.4,144,1070.904825
-0.2,144,1071.599496
-0.2,144,1072.41379
-0.6,144,1073.208561
-1.0,144,1073.879228
-0.4,144,1074.670423
-0.2,144,1075.505732
-0.2,144,1076.223641
-0.6,144,1076.87906
-0.4,144,1077.655664
-0.2,144,1078.43775
-0.2,144,1079.069838
-0.2,144,1079.831533
-0.2,144,1080.60493
-0.6,144,1081.399646
-0.2,144,1082.04281
-0.2,144,1082.819256
-0.2,144,1083.605567
-0.2,144,1084.258533
-0.4,144,1085.054552
-0.4,144,1085.847808
-0.2,144,1086.651809
-0.2,144,1087.34061
-0.2,144,1088.160965
-0.2,144,1088.982485
-0.2,144,1089.772309
-0.6,144,1090.443293
-0.2,144,1091.213281
-0.6,144,1091.991144
-0.2,144,1092.678482
-0.2,144,1093.456574
-0.2,144,1094.229291
-0.2,144,1094.940318
-1.0,144,1095.600293
-1.0,144,1096.374655
-0.8,144,1097.166389
-0.6,144,1097.828644
-0.6,144,1098.623642
-0.2,144,1099.422056
-0.2,144,1100.210461
-0.2,144,1100.857924
-0.2,144,1101.658825
-0.6,144,1102.47922
-0.2,144,1103.139264
-0.6,144,1103.947192
-0.2,144,1104.761607
-0.2,144,1105.550059
-0.2,144,1106.166775
-0.2,144,1106.941532
-0.2,144,1107.726332
-0.2,144,1108.451926
-0.2,144,1109.125231
-0.6,144,1109.909943
-0.2,144,1110.681091
-0.2,144,1111.324028
-0.2,144,1112.101546
-0.6,144,1112.89042
-0.2,144,1113.684627
-1.2,144,1114.351254
-0.6,144,1115.15435
-0.4,144,1115.943595
-0.2,144,1116.600013
-0.8,144,1117.441558
-0.6,144,1118.250629
-0.6,144,1119.1079
-0.2,144,1119.74693
-0.4,144,1120.554661
-1.0,144,1121.341661
-0.2,144,1121.961502
-0.2,144,1122.743566
-0.2,144,1123.54455
-0.4,144,1124.301564
-0.2,144,1124.925593
-0.2,144,1125.738153
-0.2,144,1126.525063
-0.2,144,1127.197214
-0.2,144,1127.856588
-0.2,144,1128.675829
-0.2,144,1129.475277
-0.2,144,1130.123537
-0.2,144,1130.923384
-0.2,144,1131.710257
-0.6,144,1132.455209
-0.6,144,1133.133266
-0.2,144,1133.942911
-0.2,144,1134.73895
-0.2,144,1135.365535
-0.6,144,1136.127348
-0.2,144,1136.891039
-0.2,144,1137.647751
-0.2,144,1138.278435
-0.2,144,1139.063533
-0.4,144,1139.874515
-0.2,144,1140.507647
-0.2,144,1141.283083
-1.0,144,1142.045735
-0.2,144,1142.818384
-1.4,144,1143.439394
-0.2,144,1144.24744
-0.2,144,1145.136928
-0.2,144,1145.832112
-0.6,144,1146.514249
-0.2,144,1147.301481
-0.2,144,1148.091399
-0.2,144,1148.7671
-1.0,144,1149.56081
-0.2,144,1150.356289
-0.2,144,1151.063119
-0.4,144,1151.685752
-0.6,144,1152.466984
-0.6,144,1153.232717
-0.6,144,1153.854876
-0.2,144,1154.652201
-0.6,144,1155.429701
-0.2,144,1156.176664
-0.2,144,1156.795195
-0.4,144,1157.561267
-0.2,144,1158.336885
-0.2,144,1158.985017
-0.2,144,1159.815947
-0.4,144,1160.610673
-0.2,144,1161.392988
-0.6,144,1162.039174
-0.6,144,1162.83895
-0.4,144,1163.635282
-0.2,144,1164.375346
-1.0,144,1165.051375
-0.8,144,1165.815556
-0.2,144,1166.583101
-0.2,144,1167.199642
-0.2,144,1167.970627
-0.2,144,1168.741879
-0.4,144,1169.454436
-0.2,144,1170.111231
-0.2,144,1170.896471
-0.4,144,1171.681388
-0.2,144,1172.389792
-0.2,144,1173.185858
-0.2,144,1173.982233
-0.6,144,1174.771155
-0.2,144,1175.440277
-0.2,144,1176.240975
-0.4,144,1177.038471
-0.4,144,1177.690143
-0.2,144,1178.500836
-0.2,144,1179.294492
-0.6,144,1180.087772
-0.2,144,1180.726077
-0.6,144,1181.503403
-0.2,144,1182.28296
-0.2,144,1182.945523
-0.2,144,1183.604127
-0.2,144,1184.368686
-0.2,144,1185.151696
-0.2,144,1185.808451
-0.2,144,1186.59578
-1.0,144,1187.359663
-0.2,144,1188.069041
-0.2,144,1188.729002
-0.2,144,1189.543053
-0.6,144,1190.351138
-0.2,144,1191.003783
-0.6,144,1191.792722
-0.6,144,1192.589706
-0.2,144,1193.378083
-0.2,144,1194.027775
-0.2,144,1194.811695
-0.4,144,1195.615973
-0.6,144,1196.243458
-0.2,144,1197.018792
-0.6,144,1197.792107
-0.6,144,1198.558252
-0.2,144,1199.192628
-1.0,144,1200.016792
-0.2,144,1200.787854
-0.2,144,1201.502194
-0.2,144,1202.172917
-0.4,144,1202.962339
-0.2,144,1203.758957
-0.2,144,1204.428606
-0.4,144,1205.210433
-0.6,144,1205.99688
-0.6,144,1206.759676
-0.2,144,1207.426653
-0.6,144,1208.234012
-0.2,144,1209.03807
-0.2,144,1209.683127
-1.4,144,1210.463245
-0.2,144,1211.23695
-0.2,144,1211.999645
-0.6,144,1212.626464
-0.2,144,1213.386307
-0.2,144,1214.163056
-0.6,144,1214.778437
-0.2,144,1215.564817
-0.2,144,1216.349717
-0.4,144,1217.126024
-0.6,144,1217.773687
-0.2,144,1218.577694
-0.2,144,1219.397285
-0.6,144,1220.121594
-0.2,144,1221.527413
-0.2,144,1222.390114
-0.2,144,1223.200565
-0.6,144,1223.871947
-0.4,144,1224.731662
-0.8,144,1225.582065
-0.4,144,1226.282587
-0.6,144,1227.811223
-0.4,144,1228.704242
-0.8,144,1229.483466
-0.2,144,1230.111151
-0.2,144,1230.935968
-0.4,144,1231.745395
-0.6,144,1232.507845
-1.0,144,1233.203017
-0.8,144,1234.087938
-0.2,144,1234.883508
-0.2,144,1235.519696
-0.2,144,1236.405183
-0.2,144,1237.253668
-0.6,144,1238.034178
-1.0,144,1238.722182
-0.2,144,1239.552205
-0.6,144,1240.353668
-0.2,144,1241.067993
-0.6,144,1241.745399
-0.4,144,1242.524343
-0.6,144,1243.301291
-0.4,144,1243.930762
-0.2,144,1244.738968
-0.6,144,1245.513564
-1.0,144,1246.208764
-0.2,144,1246.829504
-0.2,144,1247.605036
-0.2,144,1248.381356
-0.2,144,1249.021002
-0.6,144,1249.81489
-0.2,144,1250.605378
-0.2,144,1251.406899
-0.2,144,1252.049982
-0.6,144,1252.833009
-0.2,144,1253.635461
-0.6,144,1254.307267
-0.2,144,1255.208457
-0.6,144,1255.989857
-0.2,144,1256.770273
-0.4,144,1257.384725
-0.2,144,1258.155683
-0.4,144,1258.919201
-0.8,144,1259.603345
-0.8,144,1260.325927
-0.6,144,1261.12811
-1.0,144,1261.893945
-0.4,144,1262.536845
-1.0,144,1263.303022
-0.4,144,1264.088131
-0.2,144,1264.81273
-0.2,144,1265.507218
-0.2,144,1266.313483
-0.2,144,1267.103127
-0.2,144,1267.729265
-0.6,144,1268.562145
-0.2,144,1269.353328
-0.2,144,1270.173845
-0.2,144,1270.840565
-0.2,144,1271.640236
-0.2,144,1272.434221
-0.2,144,1273.055154
-0.6,144,1273.82054
-0.2,144,1274.664603
-0.2,144,1275.46668
-1.0,144,1276.095585
-0.2,144,1276.939539
-0.2,144,1277.775606
-0.8,144,1278.494057
-0.6,144,1279.274033
-0.2,144,1280.287818
-0.4,144,1281.14455
-0.6,144,1281.869897
-0.6,144,1282.658966
-0.6,144,1283.545218
-0.6,144,1284.351415
-0.2,144,1285.06505
-0.2,144,1285.944571
-0.2,144,1286.80465
-0.6,144,1287.474452
-0.6,144,1288.273055
-0.6,144,1289.037944
-0.2,144,1289.797125
-0.6,144,1290.421602
-0.2,144,1291.281787
-0.2,144,1292.065011
-0.2,144,1292.721263
-0.6,144,1293.495514
-0.2,144,1294.28408
-0.2,144,1295.050099
-0.2,144,1295.694772
-0.8,144,1296.487871
-0.4,144,1297.321305
-1.0,144,1298.040831
-0.6,144,1298.706009
-0.2,144,1299.507646
-0.6,144,1300.292456
-0.2,144,1300.950052
-0.2,144,1301.762841
-0.6,144,1302.599278
-0.6,144,1303.335742
-0.2,144,1303.975776
-0.2,144,1304.7607
-0.6,144,1305.537244
-0.2,144,1306.167437
-0.2,144,1306.95271
-0.2,144,1307.733963
-0.8,144,1308.554755
-0.4,144,1309.205149
-0.4,144,1310.065431
-0.2,144,1310.863167
-0.6,144,1311.504628
-1.0,144,1312.426225
-0.2,144,1313.250223
-0.6,144,1314.079846
-0.4,144,1314.750249
-0.2,144,1315.562878
-0.2,144,1316.370883
-0.2,144,1317.081079
-0.2,144,1317.754332
-0.6,144,1318.580511
-0.2,144,1319.375229
-0.2,144,1320.005128
-0.2,144,1320.799522
-0.8,144,1321.561681
-0.2,144,1322.289747
-0.2,144,1322.94382
-0.2,144,1323.764659
-1.2,144,1324.547883
-0.2,144,1325.164225
-0.2,144,1325.957772
-0.2,144,1326.77167
-0.6,144,1327.57127
-0.6,144,1328.238504
-0.2,144,1329.06363
-0.6,144,1329.98725
-0.2,144,1330.639625
-0.2,144,1331.46038
-0.8,144,1332.314235
-0.6,144,1333.112706
-0.8,144,1333.742626
-0.2,144,1334.570187
-1.0,144,1335.381108
-0.2,144,1336.054254
-1.0,144,1336.724408
-0.2,144,1337.530518
-0.2,144,1338.329721
-0.6,144,1339.00775
-0.2,144,1339.843675
-0.2,144,1340.640734
-0.2,144,1341.382277
-0.2,144,1342.051824
-0.2,144,1342.869668
-0.2,144,1343.693757
-0.2,144,1344.392979
-0.6,144,1345.214218
-0.2,144,1346.021302
-0.2,144,1346.839058
-0.6,144,1347.495638
-0.2,144,1348.308321
-0.2,144,1349.088562
-0.6,144,1349.735818
-0.2,144,1350.537229
-0.2,144,1351.468585
-0.2,144,1352.398972
-0.2,144,1353.093832
-0.6,144,1353.886908
-0.2,144,1354.686513
-0.4,144,1355.409347
-0.2,144,1356.136369
-0.6,144,1356.917092
-0.6,144,1357.726241
-1.0,144,1358.395564
-0.2,144,1359.24016
-0.2,144,1360.031899
-0.2,144,1360.822947
-1.2,144,1361.532522
-0.2,144,1362.455992
-0.6,144,1363.25613
-0.6,144,1363.869271
-0.6,144,1364.664271
-0.2,144,1365.448877
-0.2,144,1366.208901
-0.4,144,1366.847156
-0.6,144,1367.623019
-0.6,144,1368.398771
-0.6,144,1369.018953
-0.2,144,1369.785347
-0.2,144,1370.572991
-0.2,144,1371.366847
-0.2,144,1372.017924
-0.2,144,1372.903686
-0.6,144,1373.701097
-0.6,144,1374.398353
-0.4,144,1375.059151
-0.2,144,1375.845416
-0.2,144,1376.656377
-0.2,144,1377.352762
-0.4,144,1378.19561
-0.6,144,1379.002045
-0.6,144,1379.719139
-0.6,144,1380.361413
-0.6,144,1381.152461
-0.2,144,1381.946165
-0.4,144,1382.582503
-0.8,144,1383.36425
-0.2,144,1384.140334
-0.6,144,1384.889921
-0.4,144,1385.51427
-0.2,144,1386.295172
-0.2,144,1387.095266
-0.4,144,1387.759977
-0.2,144,1388.576601
-0.6,144,1389.3788
-0.2,144,1390.162443
-0.6,144,1390.802086
-0.4,144,1391.580671
-0.2,144,1392.416545
-1.0,144,1393.138969
-0.2,144,1393.813574
-0.6,144,1394.578543
-0.2,144,1395.353545
-0.2,144,1395.991396
-0.2,144,1396.770282
-0.4,144,1397.557783
-0.2,144,1398.278059
-0.2,144,1398.924498
-0.2,144,1399.700499
-0.4,144,1400.479095
-0.8,144,1401.098733
-0.6,144,1401.891606
-0.2,144,1402.728542
-0.2,144,1403.510901
-0.6,144,1404.139664
-0.6,144,1404.923193
-0.2,144,1405.713469
-0.4,144,1406.336535
-0.2,144,1407.165874
-1.0,144,1407.95723
-0.2,144,1408.788014
-0.2,144,1409.429985
-0.4,144,1410.198235
-0.4,144,1410.973537
-0.4,144,1411.647747
-0.6,144,1412.337896
-0.2,144,1413.17369
-0.6,144,1413.977703
-0.2,144,1414.603361
-0.2,144,1415.36263
-0.2,144,1416.136346
-1.0,144,1416.860562
-0.2,144,1417.532748
-0.2,144,1418.400927
-0.2,144,1419.216119
-0.6,144,1419.838039
-0.2,144,1420.636553
-0.6,144,1421.428032
-0.2,144,1422.220534
-0.4,144,1422.889472
-0.2,144,1423.715219
-0.2,144,1424.495555
-0.2,144,1425.132368
-0.8,144,1425.908007
-0.2,144,1426.68636
-0.6,144,1427.462956
-0.2,144,1428.117247
-0.8,144,1428.9205
-0.4,144,1429.712441
-0.4,144,1430.410741
-0.2,144,1431.10428
-0.2,144,1431.892218
-0.2,144,1432.688024
-0.4,144,1433.415226
-0.2,144,1434.230039
-0.2,144,1435.040447
-0.2,144,1435.787235
-0.2,144,1436.47135
-0.4,144,1437.296438
-0.4,144,1438.082244
-0.4,144,1438.731647
-0.2,144,1439.523317
-0.4,144,1440.292815
-0.2,144,1441.035807
-0.4,144,1441.66748
-0.2,144,1442.437066
-0.2,144,1443.221057
-0.2,144,1443.847516
-0.2,144,1444.662685
-0.2,144,1445.446095
-0.6,144,1446.220819
-0.6,144,1446.868064
-0.2,144,1447.665092
-0.2,144,1448.491789
-0.2,144,1449.216064
-1.0,144,1449.928419
-0.2,144,1450.723189
-0.2,144,1451.511964
-0.6,144,1452.166207
-0.6,144,1452.96767
-0.2,144,1453.803035
-0.2,144,1454.55431
-0.2,144,1455.214406
-0.2,144,1456.022685
-0.2,144,1456.833994
-0.2,144,1457.46306
-0.6,144,1458.23174
-0.4,144,1459.022805
-0.6,144,1459.809166
-0.2,144,1460.483311
-0.2,144,1461.271478
-0.2,144,1462.055195
-0.4,144,1462.71362
-0.2,144,1463.527205
-0.2,144,1464.326213
-0.2,144,1465.121732
-0.8,144,1465.794729
-0.2,144,1466.612026
-0.2,144,1467.434934
-0.2,144,1468.160387
-0.2,144,1468.846678
-0.6,144,1469.649953
-0.2,144,1470.449433
-0.6,144,1471.113528
-0.8,144,1471.881518
-0.8,144,1472.652068
-0.6,144,1473.383476
-0.2,144,1474.08888
-0.6,144,1474.893305
-0.2,144,1475.673388
-0.6,144,1476.340588
-0.4,144,1477.133233
-0.6,144,1477.921838
-0.4,144,1478.717297
-0.6,144,1479.389612
-0.2,144,1480.185526
-0.2,144,1481.006913
-0.2,144,1481.713427
-0.2,144,1482.524261
-0.2,144,1483.31092
-0.2,144,1484.10082
-0.6,144,1484.720353
-0.2,144,1485.498119
-0.4,144,1486.278022
-0.2,144,1486.969447
-0.4,144,1487.65467
-0.2,144,1488.486653
-0.6,144,1489.262818
-0.2,144,1489.912888
-0.2,144,1490.699925
-0.2,144,1491.497669
-0.2,144,1492.228478
-0.2,144,1492.879212
-0.2,144,1493.688048
-0.2,144,1494.481054
-0.6,144,1495.105419
-0.2,144,1495.930945
-0.2,144,1496.723784
-0.2,144,1497.564888
-0.2,144,1498.231377
-0.2,144,1499.01158
-0.2,144,1499.786032
-0.2,144,1500.40522
-0.2,144,1501.182929
-1.0,144,1501.965552
-0.4,144,1502.748075
-0.6,144,1503.379086
-0.4,144,1504.150467
-0.8,144,1504.928352
-0.6,144,1505.583065
-0.2,144,1506.251161
-1.4,144,1507.062711
-0.2,144,1507.868934
-0.2,144,1508.525542
-0.2,144,1509.316261
-0.2,144,1510.107518
-0.2,144,1510.852563
-0.2,144,1511.53244
-0.4,144,1512.345278
-0.6,144,1513.154639
-0.2,144,1513.793594
-0.2,144,1514.578664
-0.2,144,1515.347349
-0.6,144,1516.150766
-0.2,144,1516.793023
-0.6,144,1517.591627
-0.8,144,1518.369539
-0.6,144,1518.989073
-0.2,144,1519.7725
-0.2,144,1520.553177
-0.2,144,1521.31262
-0.2,144,1521.963835
-0.2,144,1522.786928
-0.2,144,1523.588216
-0.2,144,1524.281031
-0.6,144,1525.057054
-0.8,144,1525.854407
-0.2,144,1526.651955
-0.2,144,1527.31666
-0.4,144,1528.142422
-0.2,144,1528.960777
-0.2,144,1529.677627
-0.8,144,1530.321733
-0.2,144,1531.096681
-0.2,144,1531.861128
-0.2,144,1532.491547
-0.2,144,1533.289692
-1.0,144,1534.091422
-0.2,144,1534.839852
-0.2,144,1535.470109
-0.2,144,1536.280519
-0.2,144,1537.076031
-0.2,144,1537.722576
-0.2,144,1538.54431
-0.2,144,1539.349794
-0.6,144,1540.146495
-0.6,144,1540.790502
-0.4,144,1541.567166
-0.2,144,1542.370471
-1.4,144,1543.087429
-0.4,144,1543.783637
-0.2,144,1544.563281
-0.6,144,1545.347926
-0.6,144,1545.97735
-0.6,144,1546.754247
-0.2,144,1547.52971
-1.0,144,1548.274483
-0.2,144,1549.00622
-0.2,144,1549.854186
-0.2,144,1550.643383
-0.2,144,1551.272991
-0.2,144,1552.06544
-0.2,144,1552.869964
-0.2,144,1553.667608
-0.2,144,1554.33953
-0.2,144,1555.155417
-0.6,144,1555.947603
-0.2,144,1556.667079
-0.6,144,1557.497051
-0.2,144,1558.304319
-0.6,144,1559.100716
-0.2,144,1559.751575
-0.2,144,1560.516135
-0.2,144,1561.293234
-0.2,144,1561.971698
-0.6,144,1562.628626
-0.2,144,1563.407254
-1.4,144,1564.188199
-0.6,144,1564.836703
-0.6,144,1565.617919
-0.2,144,1566.405042
-0.2,144,1567.135795
-0.2,144,1567.788542
-0.4,144,1568.621496
-1.0,144,1569.445799
-0.8,144,1570.092483
-0.2,144,1570.887922
-0.6,144,1571.677424
-0.6,144,1572.467401
-0.6,144,1573.104894
-0.2,144,1573.894536
-0.8,144,1574.682771
-0.2,144,1575.332397
-0.2,144,1576.126536
-1.0,144,1576.912182
-0.2,144,1577.815455
-0.2,144,1578.452406
-0.6,144,1579.226456
-0.4,144,1580.073269
-0.2,144,1580.792134
-0.2,144,1581.463312
-0.6,144,1582.223021
-0.2,144,1583.026503
-0.2,144,1583.68565
-0.4,144,1584.47051
-0.6,144,1585.264651
-0.6,144,1586.024523
-0.2,144,1586.69094
-0.6,144,1587.512141
-0.2,144,1588.318223
-0.2,144,1588.959886
-0.2,144,1589.740959
-0.2,144,1590.515427
-0.4,144,1591.271202
-0.2,144,1591.904223
-0.2,144,1592.668042
-0.2,144,1593.449624
-0.6,144,1594.077353
-0.8,144,1594.862663
-0.6,144,1595.668567
-0.2,144,1596.433151
-0.2,144,1597.07791
-1.0,144,1597.854082
-0.2,144,1598.664908
-0.2,144,1599.364192
-0.2,144,1600.058849
-0.2,144,1600.878386
-0.2,144,1601.682157
-0.4,144,1602.340225
-0.2,144,1603.133794
-0.2,144,1603.925714
-1.0,144,1604.64183
-0.2,144,1605.278058
-0.2,144,1606.056471
-0.2,144,1606.870336
-0.2,144,1607.480588
-0.6,144,1608.253747
-0.2,144,1609.031177
-0.2,144,1609.779761
-0.2,144,1610.43322
-0.2,144,1611.236311
-0.4,144,1612.045633
-0.2,144,1612.680967
-0.2,144,1613.494224
-0.2,144,1614.296377
-0.2,144,1615.070883
-0.2,144,1615.724903
-0.2,144,1616.536684
-0.4,144,1617.339552
-0.2,144,1618.041179
-0.2,144,1618.705455
-0.6,144,1619.472041
-0.2,144,1620.243427
-0.2,144,1620.852816
-0.2,144,1621.661844
-0.2,144,1622.445281
-0.6,144,1623.166123
-1.0,144,1623.792701
-0.4,144,1624.561199
-0.2,144,1625.326381
-0.2,144,1625.95848
-0.4,144,1626.761024
-0.2,144,1627.57149
-0.6,144,1628.456447
-0.4,144,1629.081134
-0.2,144,1629.934582
-0.4,144,1630.714301
-0.2,144,1631.354348
-0.6,144,1632.206949
-0.2,144,1633.530781
-0.6,144,1634.307237
-0.2,144,1634.997505
-0.4,144,1635.757624
-0.2,144,1636.537479
-0.2,144,1637.22536
-0.4,144,1637.899971
-0.2,144,1638.679568
-0.8,144,1639.454709
-0.2,144,1640.067233
-1.0,144,1640.827596
-0.2,144,1641.615356
-1.0,144,1642.359432
-0.6,144,1643.007952
-0.2,144,1643.802463
-0.6,144,1644.593422
-1.4,144,1645.225512
-0.2,144,1646.006571
-0.2,144,1646.813012
-0.2,144,1647.601039
-0.6,144,1648.2613
-0.2,144,1649.078358
-0.6,144,1649.84567
-0.2,144,1650.474576
-0.2,144,1651.250444
-0.2,144,1652.032288
-0.4,144,1652.802141
-0.2,144,1653.450335
-0.2,144,1654.240853
-0.4,144,1655.03066
-0.2,144,1655.704263
-0.2,144,1656.363632
-0.2,144,1657.157815
-0.2,144,1657.962343
-0.2,144,1658.644784
-0.2,144,1659.448986
-0.6,144,1660.263128
-0.2,144,1660.977412
-0.6,144,1661.625014
-0.2,144,1662.426698
-0.2,144,1663.252295
-0.8,144,1663.918871
-0.2,144,1664.706251
-1.0,144,1665.477027
-1.0,144,1666.223586
-0.2,144,1666.833424
-0.6,144,1667.611547
-0.6,144,1668.402415
-0.4,144,1669.041985
-0.4,144,1669.814229
-0.6,144,1670.599962
-0.2,144,1671.393312
-1.0,144,1672.030898
-0.2,144,1672.826837
-0.4,144,1673.700564
-0.6,144,1674.434047
-0.2,144,1675.100084
-0.4,144,1675.872267
-0.2,144,1676.776178
-0.2,144,1677.507265
-0.4,144,1678.443521
-0.4,144,1679.321634
-0.4,144,1680.12597
-0.2,144,1680.844204
-0.2,144,1681.713015
-0.4,144,1682.589515
-1.0,144,1683.209656
-0.6,144,1684.102442
-0.2,144,1685.023365
-0.2,144,1685.874282
-0.6,144,1686.705424
-0.8,144,1687.565226
-0.2,144,1688.447596
-0.2,144,1689.095207
-0.2,144,1690.031357
-0.8,144,1690.982353
-0.2,144,1691.765574
-0.2,144,1692.493068
-0.8,144,1693.327525
-0.2,144,1694.266666
-0.4,144,1694.960283
-0.2,144,1696.175704
-1.0,144,1696.959567
-0.2,144,1697.74825
-0.2,144,1698.372107
-0.2,144,1699.162465
-0.2,144,1699.925666
-0.6,144,1700.652399
-0.2,144,1701.291884
-0.2,144,1702.096049
-0.2,144,1702.907769
-0.2,144,1703.565315
-0.6,144,1704.346648
-0.6,144,1705.127831
-0.2,144,1705.920451
-0.2,144,1706.588331
-0.2,144,1707.395344
-0.6,144,1708.221426
-0.2,144,1708.88994
-0.6,144,1709.698067
-0.2,144,1710.719698
-0.2,144,1711.548098
-0.6,144,1712.566448
-0.2,144,1713.498893
-0.2,144,1714.473783
-0.6,144,1715.21956
-0.6,144,1716.427189
-0.6,144,1717.466104
-0.8,144,1718.416808
-0.4,144,1719.407631
-0.2,144,1720.32653
-0.2,144,1721.250765
-0.2,144,1722.036751
-0.8,144,1722.803365
-0.6,144,1723.750834
-0.2,144,1724.608567
-0.4,144,1725.305033
-0.2,144,1726.26474
-0.4,144,1727.224358
-0.2,144,1727.999538
-0.2,144,1728.675487
-0.2,144,1729.579676
-0.2,144,1730.428913
-0.2,144,1731.082186
-0.4,144,1731.953939
-0.6,144,1732.842306
-0.6,144,1733.59705
-0.2,144,1734.29591
-0.2,144,1735.1827
-0.2,144,1736.026721
-0.2,144,1736.705515
-0.2,144,1738.041223
-0.2,144,1739.002262
-0.2,144,1739.804381
-0.4,144,1740.543236
-0.6,144,1741.489536
-0.2,144,1742.331128
-0.2,144,1743.077246
-0.2,144,1744.483644
-0.2,144,1745.460416
-0.2,144,1746.442725
-0.2,144,1747.186728
-0.6,144,1748.150043
-0.2,144,1749.039001
-0.2,144,1749.800697
-0.2,144,1750.595469
-0.6,144,1751.515777
-0.4,144,1752.328164
-0.6,144,1752.955923
-0.4,144,1753.821115
-1.0,144,1754.735393
-0.6,144,1755.630939
-0.2,144,1756.300351
-0.2,144,1757.210171
-0.6,144,1758.102887
-0.2,144,1758.794653
-0.2,144,1759.551539
-0.6,144,1760.471271
-0.2,144,1761.41308
-0.6,144,1762.093693
-0.6,144,1763.022151
-0.2,144,1763.910752
-0.4,144,1764.619133
-0.2,144,1765.803202
-0.6,144,1766.677853
-1.0,144,1767.482427
-0.2,144,1768.120149
-0.4,144,1769.005346
-0.2,144,1769.891174
-0.2,144,1770.760063
-0.2,144,1771.438828
-0.2,144,1772.316037
-0.6,144,1773.205335
-0.2,144,1773.863389
-0.4,144,1774.751446
-0.6,144,1775.643019
-0.2,144,1776.434659
-0.4,144,1777.104572
-0.2,144,1778.002378
