#{"t_start": 1786517020.2117612, "env_id": "None"}
r,l,t,cleared_count
79.089966,144,495.344256,42
77.79664,144,497.334154,42
85.62994,144,497.334188,45
84.646614,144,498.754925,45
101.683266,144,498.754995,53
93.299934,144,500.327766,50
98.68992,144,500.32783,52
99.69991,144,502.499527,52
118.796585,144,502.499565,62
117.66988,144,504.491605,62
87.78994,144,504.491641,46
88.45995,144,506.55302,47
99.84326,144,506.553059,52
95.2466,144,508.013781,51
97.67325,144,508.013828,52
96.68326,144,509.66086,51
107.33324,144,509.660903,57
107.58657,144,511.314026,56
118.98989,144,511.314067,62
118.34323,144,513.499082,62
95.573235,144,513.499118,51
99.84989,144,515.016593,53
111.323265,144,515.016633,58
107.34659,144,517.024171,56
76.653305,144,517.024206,41
77.00663,144,519.041568,41
82.639915,144,519.041602,45
89.26662,144,521.009367,47
81.856606,144,521.009399,44
86.56661,144,523.015948,46
78.69995,144,523.015982,42
80.79663,144,524.454436,43
87.91662,144,524.454483,46
85.54996,144,525.902717,45
86.736626,144,525.902759,46
83.723305,144,527.41252,45
80.12662,144,527.41256,42
79.469955,144,528.961278,42
94.39992,144,528.961319,50
95.99992,144,531.000233,51
79.20329,144,531.000265,42
77.3633,144,532.389424,41
87.33995,144,532.38948,46
82.4766,144,534.002837,44
101.06326,144,534.002902,53
95.046585,144,536.134165,50
99.93993,144,536.134198,53
98.67992,144,538.150174,52
107.619896,144,538.150208,57
118.493225,144,539.787499,62
89.88326,144,539.787543,48
90.4866,144,541.589954,48
101.313255,144,541.590005,53
96.28326,144,543.690806,51
95.92326,144,543.690841,50
96.71993,144,545.68577,51
110.95659,144,545.685806,58
110.29991,144,547.252776,58
115.30324,144,547.252829,61
117.00323,144,549.497797,62
100.43325,144,549.497834,53
96.71659,144,551.467504,51
106.63324,144,551.467539,56
109.70326,144,553.487206,57
76.36329,144,553.487247,41
75.25663,144,555.463806,41
90.43662,144,555.463838,47
88.93328,144,557.450022,47
87.08994,144,557.45008,46
87.76662,144,559.489815,46
79.24997,144,559.489851,42
80.36329,144,561.530535,43
87.93328,144,561.530573,46
85.50662,144,563.461761,45
85.89662,144,563.461795,45
84.45328,144,564.936368,45
78.18663,144,564.93641,42
78.46664,144,566.510002,42
96.74659,144,566.510046,51
99.20992,144,568.619459,52
74.18664,144,568.619497,40
78.6033,144,570.304103,42
85.74328,144,570.304145,46
85.2566,144,572.393765,46
96.4699,144,572.393798,51
99.146576,144,574.469676,52
99.5099,144,574.469709,53
96.37325,144,576.120059,50
116.07658,144,576.120107,61
119.57657,144,578.291974,62
86.36327,144,578.292008,46
86.55994,144,580.403521,46
101.12658,144,580.403554,53
98.02658,144,581.967311,52
97.93324,144,581.967357,52
100.83326,144,584.146074,53
110.72991,144,584.146107,58
110.27657,144,585.756304,58
117.399895,144,585.756551,61
119.51658,144,587.547921,62
101.0366,144,587.54801,53
89.93324,144,589.176822,49
107.25658,144,589.176867,56
106.71323,144,591.336011,57
71.38662,144,591.336044,39
75.68329,144,593.398678,40
87.07661,144,593.398711,47
89.49663,144,595.05851,47
85.56661,144,595.058568,46
85.58324,144,597.174574,46
71.75329,144,597.174607,39
80.67997,144,599.345266,43
87.716606,144,599.345298,46
84.773285,144,601.321862,46
87.123276,144,601.321896,46
85.46329,144,603.370508,45
79.9933,144,603.370541,42
78.406624,144,604.982045,42
96.87659,144,604.982087,51
99.72326,144,607.009027,52
78.16996,144,607.00906,42
79.903305,144,609.022129,42
86.66995,144,609.022168,46
86.29994,144,610.589735,46
100.92991,144,610.589781,53
96.90327,144,612.249017,51
100.4566,144,612.249078,53
95.153244,144,614.559865,51
117.66323,144,614.559899,62
119.79989,144,616.244117,62
89.426605,144,616.244159,47
88.00664,144,618.492492,47
98.86326,144,618.492525,53
94.79327,144,620.021924,50
99.16659,144,620.021993,53
98.90327,144,622.111265,52
109.17324,144,622.111298,57
108.96322,144,624.290832,58
118.693245,144,624.290869,62
119.01657,144,625.989361,62
100.479935,144,625.989403,53
96.38992,144,627.513114,51
108.66991,144,627.513181,58
110.18657,144,629.621651,58
77.53998,144,629.621685,41
76.0733,144,631.596549,40
85.03662,144,631.596588,45
88.69994,144,633.212721,47
87.099945,144,633.212775,46
85.80326,144,635.297975,46
81.0833,144,635.298007,43
